"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, Gender",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Number ofMatched Students,,,,,,Growth Rate,,,,,,Average Percentageof Target Achieved,,,,,
,,,,,,School Year,,,,,,School Year,,,,,,School Year,,,,,
District Code,District,School Code,School,Subject,Gender,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23
1280011,Simsbury School District,1280711,Squadron Line School,ELA,Male,154,126,128,117,131,140,51.30%,42.10%,67.20%,52.10%,40.50%,51.40%,73.20%,61.40%,82.60%,71.70%,57.30%,70.80%
1280011,Simsbury School District,1280711,Squadron Line School,ELA,Female,115,129,124,128,122,116,63.50%,55.80%,71.00%,56.30%,55.70%,53.40%,78.80%,72.10%,87.40%,71.00%,72.50%,71.10%
1280011,Simsbury School District,1280711,Squadron Line School,Math,Male,154,126,128,117,131,140,44.20%,54.80%,65.60%,54.70%,59.50%,65.70%,65.60%,77.70%,84.50%,75.50%,78.80%,85.10%
1280011,Simsbury School District,1280711,Squadron Line School,Math,Female,115,129,124,128,120,116,47.00%,53.50%,58.10%,53.90%,60.00%,62.10%,73.10%,77.20%,80.10%,77.10%,82.10%,87.10%
1280011,Simsbury School District,1280311,Tariffville School,ELA,Male,64,55,47,41,50,51,60.90%,56.40%,57.40%,51.20%,44.00%,56.90%,75.20%,75.50%,71.20%,74.20%,67.10%,79.90%
1280011,Simsbury School District,1280311,Tariffville School,ELA,Female,57,53,57,66,59,52,54.40%,52.80%,57.90%,57.60%,59.30%,50.00%,74.60%,75.30%,80.30%,81.80%,75.90%,72.80%
1280011,Simsbury School District,1280311,Tariffville School,Math,Male,63,55,47,41,50,51,60.30%,70.90%,66.00%,58.50%,76.00%,64.70%,82.50%,86.10%,83.10%,81.60%,90.60%,78.70%
1280011,Simsbury School District,1280311,Tariffville School,Math,Female,57,53,57,66,59,52,61.40%,50.90%,52.60%,54.50%,57.60%,53.80%,80.30%,78.60%,75.60%,75.10%,79.70%,75.30%
1280011,Simsbury School District,1280411,Tootin' Hills School,ELA,Male,86,90,88,78,71,83,52.30%,45.60%,53.40%,50.00%,53.50%,61.40%,74.60%,62.40%,73.50%,70.20%,73.60%,80.30%
1280011,Simsbury School District,1280411,Tootin' Hills School,ELA,Female,84,74,83,87,67,84,69.00%,59.50%,63.90%,69.00%,50.70%,69.00%,84.70%,74.80%,79.30%,84.10%,68.30%,82.40%
1280011,Simsbury School District,1280411,Tootin' Hills School,Math,Male,86,90,87,78,70,82,43.00%,56.70%,46.00%,71.80%,80.00%,69.50%,63.10%,74.40%,67.00%,88.10%,95.30%,87.30%
1280011,Simsbury School District,1280411,Tootin' Hills School,Math,Female,83,74,83,87,67,84,57.80%,51.40%,42.20%,70.10%,58.20%,63.10%,77.90%,80.50%,58.20%,90.00%,82.60%,81.60%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,ELA,Male,167,179,173,155,124,142,47.30%,28.50%,29.50%,36.80%,41.90%,47.20%,64.50%,43.00%,44.00%,52.90%,59.10%,62.90%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,ELA,Female,157,162,171,154,119,141,50.30%,28.40%,28.10%,36.40%,47.10%,53.20%,69.20%,42.00%,46.50%,52.50%,64.20%,70.10%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,Math,Male,167,178,172,153,123,142,52.70%,38.80%,36.00%,45.80%,42.30%,49.30%,70.80%,52.30%,54.00%,64.90%,54.40%,69.40%
1290011,Somers School District,1295111,Mabelle B. Avery Middle School,Math,Female,157,162,170,154,119,141,52.20%,33.30%,40.60%,42.20%,37.00%,46.10%,71.40%,48.90%,61.70%,64.40%,57.10%,63.20%
1290011,Somers School District,1290411,Somers Elementary School,ELA,Male,103,102,93,88,101,100,41.70%,24.50%,39.80%,50.00%,34.70%,48.00%,65.40%,44.60%,63.80%,71.60%,58.90%,75.50%
1290011,Somers School District,1290411,Somers Elementary School,ELA,Female,107,112,86,89,90,96,45.80%,31.30%,40.70%,43.80%,30.00%,43.80%,67.60%,52.40%,66.70%,70.50%,56.60%,70.60%
1290011,Somers School District,1290411,Somers Elementary School,Math,Male,103,102,92,87,101,100,43.70%,34.30%,43.50%,58.60%,46.50%,63.00%,75.00%,64.70%,73.50%,80.10%,70.70%,82.80%
1290011,Somers School District,1290411,Somers Elementary School,Math,Female,106,110,85,88,90,96,39.60%,31.80%,44.70%,45.50%,38.90%,60.40%,72.50%,65.10%,70.70%,77.90%,67.40%,86.60%
1320011,South Windsor School District,1320711,Eli Terry School,ELA,Male,61,56,74,80,74,80,57.40%,39.30%,47.30%,38.80%,40.50%,41.30%,75.20%,54.90%,68.10%,57.50%,67.30%,68.80%
1320011,South Windsor School District,1320711,Eli Terry School,ELA,Female,58,56,74,87,56,67,39.70%,37.50%,35.10%,52.90%,60.70%,46.30%,67.20%,56.10%,58.90%,72.00%,80.70%,65.40%
1320011,South Windsor School District,1320711,Eli Terry School,Math,Male,61,56,74,80,74,80,49.20%,35.70%,43.20%,65.00%,56.80%,55.00%,72.90%,64.80%,68.10%,85.10%,81.80%,79.50%
1320011,South Windsor School District,1320711,Eli Terry School,Math,Female,58,56,74,87,55,68,41.40%,44.60%,41.90%,57.50%,63.60%,32.40%,65.80%,61.10%,67.60%,82.40%,86.50%,62.70%
1320011,South Windsor School District,1320611,Orchard Hill School,ELA,Male,66,75,87,91,119,116,51.50%,44.00%,48.30%,41.80%,53.80%,67.20%,75.20%,63.20%,67.70%,63.40%,78.00%,83.30%
1320011,South Windsor School District,1320611,Orchard Hill School,ELA,Female,57,62,92,104,108,110,64.90%,46.80%,53.30%,48.10%,63.00%,65.50%,84.20%,65.00%,76.90%,68.20%,81.90%,82.40%
1320011,South Windsor School District,1320611,Orchard Hill School,Math,Male,65,75,87,91,118,116,44.60%,52.00%,48.30%,49.50%,64.40%,75.90%,75.50%,72.40%,70.70%,67.00%,79.20%,92.80%
1320011,South Windsor School District,1320611,Orchard Hill School,Math,Female,57,62,92,104,108,110,45.60%,48.40%,42.40%,57.70%,53.70%,63.60%,74.20%,68.60%,65.80%,76.50%,73.90%,85.10%
1320011,South Windsor School District,1320111,Philip R. Smith School,ELA,Male,73,56,60,61,74,79,57.50%,67.90%,50.00%,57.40%,52.70%,60.80%,81.80%,84.90%,77.30%,77.50%,76.20%,79.10%
1320011,South Windsor School District,1320111,Philip R. Smith School,ELA,Female,64,56,68,59,70,84,65.60%,53.60%,64.70%,64.40%,60.00%,53.60%,88.40%,72.60%,79.70%,77.60%,82.60%,76.40%
1320011,South Windsor School District,1320111,Philip R. Smith School,Math,Male,73,56,60,61,74,79,64.40%,53.60%,65.00%,57.40%,71.60%,65.80%,84.80%,77.40%,83.30%,82.00%,87.80%,89.90%
1320011,South Windsor School District,1320111,Philip R. Smith School,Math,Female,64,56,68,59,70,84,59.40%,44.60%,66.20%,55.90%,58.60%,56.00%,87.20%,76.20%,89.50%,75.50%,87.10%,81.00%
1320011,South Windsor School District,1320211,Pleasant Valley School,ELA,Male,54,50,76,86,112,107,57.40%,34.00%,55.30%,47.70%,53.60%,47.70%,83.60%,51.70%,79.50%,74.00%,74.20%,69.20%
1320011,South Windsor School District,1320211,Pleasant Valley School,ELA,Female,68,59,77,76,98,108,57.40%,50.80%,57.10%,47.40%,62.20%,50.00%,76.90%,63.00%,78.70%,61.60%,85.70%,69.40%
1320011,South Windsor School District,1320211,Pleasant Valley School,Math,Male,54,50,76,86,111,106,64.80%,40.00%,43.40%,64.00%,63.10%,70.80%,83.70%,61.90%,65.70%,84.00%,79.80%,87.00%
1320011,South Windsor School District,1320211,Pleasant Valley School,Math,Female,68,59,77,76,98,107,47.10%,55.90%,41.60%,48.70%,65.30%,57.90%,72.70%,80.90%,67.00%,73.30%,80.60%,80.70%
1320011,South Windsor School District,1325111,Timothy Edwards School,ELA,Male,471,463,476,471,526,551,41.60%,36.30%,39.50%,39.30%,47.10%,35.80%,57.40%,52.40%,54.80%,56.70%,62.20%,49.30%
1320011,South Windsor School District,1325111,Timothy Edwards School,ELA,Female,450,449,440,449,551,526,48.70%,42.50%,44.30%,41.60%,47.70%,39.00%,64.10%,56.00%,59.80%,56.90%,63.50%,51.30%
1320011,South Windsor School District,1325111,Timothy Edwards School,Math,Male,470,462,476,470,525,546,59.10%,52.20%,56.10%,51.30%,50.10%,46.30%,74.40%,68.00%,69.30%,65.60%,65.30%,59.20%
1320011,South Windsor School District,1325111,Timothy Edwards School,Math,Female,448,446,440,449,551,521,56.90%,57.80%,49.80%,52.60%,48.60%,47.20%,76.80%,74.70%,64.80%,68.40%,62.90%,60.80%
1320011,South Windsor School District,1320411,Wapping Elementary School,ELA,Male,41,50,*,*,*,*,63.40%,50.00%,*,*,*,*,83.80%,68.90%,*,*,*,*
1320011,South Windsor School District,1320411,Wapping Elementary School,ELA,Female,42,48,*,*,*,*,57.10%,41.70%,*,*,*,*,74.10%,59.80%,*,*,*,*
1320011,South Windsor School District,1320411,Wapping Elementary School,Math,Male,41,50,*,*,*,*,43.90%,62.00%,*,*,*,*,65.70%,88.50%,*,*,*,*
1320011,South Windsor School District,1320411,Wapping Elementary School,Math,Female,42,48,*,*,*,*,31.00%,56.30%,*,*,*,*,61.50%,81.10%,*,*,*,*
1310011,Southington School District,1310511,Comprehensive Learning Center (CLC) - JFK,ELA,Male,*,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,Comprehensive Learning Center (CLC) - JFK,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,EASE,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,EASE,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,EASE,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310511,EASE,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1311511,Derynoski Elementary School,ELA,Male,91,92,92,101,79,*,35.20%,39.10%,39.10%,35.60%,34.20%,*,57.50%,64.50%,65.70%,56.50%,60.40%,*
1310011,Southington School District,1311511,Derynoski Elementary School,ELA,Female,118,105,101,72,64,*,39.00%,47.60%,50.50%,40.30%,48.40%,*,59.10%,72.40%,75.50%,59.90%,75.60%,*
1310011,Southington School District,1311511,Derynoski Elementary School,Math,Male,90,91,91,101,79,*,40.00%,41.80%,39.60%,51.50%,53.20%,*,66.90%,63.90%,61.00%,78.50%,79.80%,*
1310011,Southington School District,1311511,Derynoski Elementary School,Math,Female,118,105,101,72,64,*,39.80%,37.10%,40.60%,37.50%,48.40%,*,67.90%,64.40%,65.60%,62.10%,75.70%,*
1310011,Southington School District,1311511,Walter A. Derynoski Elementary School,ELA,Male,*,*,*,*,*,75,*,*,*,*,*,40.00%,*,*,*,*,*,58.50%
1310011,Southington School District,1311511,Walter A. Derynoski Elementary School,ELA,Female,*,*,*,*,*,90,*,*,*,*,*,47.80%,*,*,*,*,*,67.60%
1310011,Southington School District,1311511,Walter A. Derynoski Elementary School,Math,Male,*,*,*,*,*,75,*,*,*,*,*,52.00%,*,*,*,*,*,77.20%
1310011,Southington School District,1311511,Walter A. Derynoski Elementary School,Math,Female,*,*,*,*,*,90,*,*,*,*,*,47.80%,*,*,*,*,*,74.50%
1310011,Southington School District,1311311,Flanders Elementary School,ELA,Male,63,59,52,61,41,46,38.10%,35.60%,42.30%,39.30%,31.70%,45.70%,61.10%,62.20%,67.40%,62.90%,61.60%,69.30%
1310011,Southington School District,1311311,Flanders Elementary School,ELA,Female,40,39,42,43,56,57,60.00%,51.30%,28.60%,41.90%,50.00%,33.30%,76.40%,76.20%,55.20%,60.60%,78.30%,63.40%
1310011,Southington School District,1311311,Flanders Elementary School,Math,Male,63,59,52,61,41,46,34.90%,47.50%,38.50%,60.70%,48.80%,60.90%,62.10%,73.50%,58.70%,80.90%,76.80%,78.10%
1310011,Southington School District,1311311,Flanders Elementary School,Math,Female,41,38,42,43,55,57,51.20%,44.70%,26.20%,44.20%,40.00%,42.10%,78.50%,70.30%,55.90%,71.80%,74.80%,68.90%
1310011,Southington School District,1310211,Hatton Elementary School,ELA,Male,67,67,64,62,46,*,32.80%,38.80%,45.30%,33.90%,58.70%,*,56.90%,65.00%,65.20%,54.30%,72.30%,*
1310011,Southington School District,1310211,Hatton Elementary School,ELA,Female,58,56,55,54,61,*,39.70%,44.60%,43.60%,46.30%,49.20%,*,65.10%,64.80%,66.90%,67.30%,72.60%,*
1310011,Southington School District,1310211,Hatton Elementary School,Math,Male,67,67,64,62,46,*,43.30%,35.80%,32.80%,59.70%,52.20%,*,72.00%,63.90%,59.90%,81.60%,74.10%,*
1310011,Southington School District,1310211,Hatton Elementary School,Math,Female,58,56,55,54,61,*,37.90%,41.10%,20.00%,38.90%,54.10%,*,65.00%,71.40%,44.70%,75.40%,78.60%,*
1310011,Southington School District,1310211,William H. Hatton Elementary School,ELA,Male,*,*,*,*,*,47,*,*,*,*,*,44.70%,*,*,*,*,*,63.10%
1310011,Southington School District,1310211,William H. Hatton Elementary School,ELA,Female,*,*,*,*,*,60,*,*,*,*,*,41.70%,*,*,*,*,*,56.50%
1310011,Southington School District,1310211,William H. Hatton Elementary School,Math,Male,*,*,*,*,*,47,*,*,*,*,*,66.00%,*,*,*,*,*,88.00%
1310011,Southington School District,1310211,William H. Hatton Elementary School,Math,Female,*,*,*,*,*,60,*,*,*,*,*,41.70%,*,*,*,*,*,67.70%
1310011,Southington School District,1315311,John F. Kennedy Middle School,ELA,Male,415,365,365,344,341,341,36.40%,35.30%,35.60%,36.60%,34.30%,33.40%,56.30%,52.30%,54.10%,54.60%,52.00%,52.50%
1310011,Southington School District,1315311,John F. Kennedy Middle School,ELA,Female,389,405,398,387,323,333,40.40%,35.30%,40.50%,37.50%,31.60%,35.40%,59.30%,51.60%,59.30%,55.60%,49.80%,54.20%
1310011,Southington School District,1315311,John F. Kennedy Middle School,Math,Male,415,365,364,344,339,341,38.60%,44.10%,34.30%,40.10%,52.20%,39.30%,54.90%,60.60%,52.80%,58.30%,72.10%,54.90%
1310011,Southington School District,1315311,John F. Kennedy Middle School,Math,Female,388,404,397,387,321,332,43.60%,43.30%,34.50%,47.30%,50.50%,45.80%,63.50%,64.40%,52.80%,64.50%,69.50%,63.90%
1310011,Southington School District,1315111,Joseph A. Depaolo Middle School,ELA,Male,346,392,388,381,342,350,37.90%,38.30%,33.20%,38.30%,33.00%,31.10%,54.30%,57.50%,52.30%,57.00%,50.20%,52.50%
1310011,Southington School District,1315111,Joseph A. Depaolo Middle School,ELA,Female,360,374,344,331,331,325,40.60%,46.30%,38.10%,44.40%,42.00%,42.50%,60.80%,62.50%,57.70%,63.00%,59.20%,59.10%
1310011,Southington School District,1315111,Joseph A. Depaolo Middle School,Math,Male,344,392,388,381,341,348,36.00%,45.70%,37.90%,44.60%,51.00%,40.20%,56.40%,61.90%,56.30%,63.10%,69.20%,59.70%
1310011,Southington School District,1315111,Joseph A. Depaolo Middle School,Math,Female,360,374,344,331,330,324,37.50%,44.90%,39.50%,44.40%,50.60%,49.40%,56.50%,65.40%,59.60%,66.20%,69.90%,67.30%
1310011,Southington School District,1310411,Language Based Classroom at Hatton School,ELA,Male,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310411,Language Based Classroom at Hatton School,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310411,Language Based Classroom at Hatton School,Math,Male,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310411,Language Based Classroom at Hatton School,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310411,Therapeutic Learning Center (TLC) - Secondary - HES,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310411,Therapeutic Learning Center (TLC) - Secondary - HES,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1310611,Oshana Elementary School,ELA,Male,36,38,43,42,34,*,33.30%,50.00%,30.20%,47.60%,41.20%,*,61.70%,72.50%,55.30%,70.30%,61.20%,*
1310011,Southington School District,1310611,Oshana Elementary School,ELA,Female,54,55,49,45,42,*,42.60%,58.20%,38.80%,37.80%,40.50%,*,65.70%,75.90%,63.80%,53.10%,58.80%,*
1310011,Southington School District,1310611,Oshana Elementary School,Math,Male,36,38,43,42,34,*,44.40%,50.00%,20.90%,42.90%,35.30%,*,61.50%,70.80%,39.00%,55.30%,58.00%,*
1310011,Southington School District,1310611,Oshana Elementary School,Math,Female,54,53,49,45,42,*,31.50%,41.50%,26.50%,26.70%,28.60%,*,50.60%,68.90%,48.90%,49.00%,58.70%,*
1310011,Southington School District,1310611,Zaya A. Oshana Elementary School,ELA,Male,*,*,*,*,*,47,*,*,*,*,*,38.30%,*,*,*,*,*,60.10%
1310011,Southington School District,1310611,Zaya A. Oshana Elementary School,ELA,Female,*,*,*,*,*,37,*,*,*,*,*,35.10%,*,*,*,*,*,60.20%
1310011,Southington School District,1310611,Zaya A. Oshana Elementary School,Math,Male,*,*,*,*,*,47,*,*,*,*,*,55.30%,*,*,*,*,*,71.40%
1310011,Southington School District,1310611,Zaya A. Oshana Elementary School,Math,Female,*,*,*,*,*,37,*,*,*,*,*,45.90%,*,*,*,*,*,66.20%
1310011,Southington School District,1310911,R. E. Thalberg Elementary School,ELA,Male,*,*,*,*,*,76,*,*,*,*,*,40.80%,*,*,*,*,*,64.40%
1310011,Southington School District,1310911,R. E. Thalberg Elementary School,ELA,Female,*,*,*,*,*,54,*,*,*,*,*,35.20%,*,*,*,*,*,56.90%
1310011,Southington School District,1310911,R. E. Thalberg Elementary School,Math,Male,*,*,*,*,*,76,*,*,*,*,*,44.70%,*,*,*,*,*,69.80%
1310011,Southington School District,1310911,R. E. Thalberg Elementary School,Math,Female,*,*,*,*,*,54,*,*,*,*,*,37.00%,*,*,*,*,*,67.00%
1310011,Southington School District,1310911,Thalberg Elementary School,ELA,Male,78,70,72,80,78,*,37.20%,44.30%,43.10%,31.30%,38.50%,*,65.20%,71.60%,65.10%,54.10%,61.30%,*
1310011,Southington School District,1310911,Thalberg Elementary School,ELA,Female,59,62,81,77,63,*,35.60%,54.80%,45.70%,44.20%,46.00%,*,59.70%,80.40%,65.60%,71.00%,67.20%,*
1310011,Southington School District,1310911,Thalberg Elementary School,Math,Male,78,70,72,80,78,*,35.90%,61.40%,37.50%,51.30%,55.10%,*,67.90%,84.40%,62.60%,73.30%,80.20%,*
1310011,Southington School District,1310911,Thalberg Elementary School,Math,Female,59,62,81,77,63,*,42.40%,48.40%,21.00%,45.50%,54.00%,*,67.70%,81.70%,47.80%,64.90%,79.70%,*
1310011,Southington School District,1310711,South End Elementary School,ELA,Male,34,35,34,43,38,36,47.10%,37.10%,50.00%,51.20%,21.10%,52.80%,61.30%,58.60%,75.90%,73.80%,51.00%,68.70%
1310011,Southington School District,1310711,South End Elementary School,ELA,Female,46,42,30,40,45,40,45.70%,21.40%,43.30%,45.00%,33.30%,27.50%,65.70%,46.80%,65.50%,69.40%,53.80%,47.60%
1310011,Southington School District,1310711,South End Elementary School,Math,Male,34,35,34,43,38,36,47.10%,37.10%,50.00%,46.50%,50.00%,55.60%,61.00%,71.70%,71.10%,70.40%,71.90%,79.70%
1310011,Southington School District,1310711,South End Elementary School,Math,Female,46,42,30,40,45,40,23.90%,35.70%,33.30%,40.00%,55.60%,35.00%,52.40%,61.40%,67.20%,68.20%,75.50%,66.30%
1310011,Southington School District,1310811,Strong Elementary School,ELA,Male,59,52,48,59,35,*,32.20%,40.40%,20.80%,57.60%,51.40%,*,48.10%,63.90%,29.80%,81.60%,75.80%,*
1310011,Southington School District,1310811,Strong Elementary School,ELA,Female,53,51,47,52,38,*,45.30%,35.30%,44.70%,40.40%,68.40%,*,62.80%,60.10%,68.50%,64.00%,84.20%,*
1310011,Southington School District,1310811,Strong Elementary School,Math,Male,59,52,48,59,35,*,33.90%,28.80%,14.60%,40.70%,37.10%,*,54.10%,52.50%,47.10%,72.00%,65.30%,*
1310011,Southington School District,1310811,Strong Elementary School,Math,Female,53,51,47,52,38,*,26.40%,39.20%,29.80%,53.80%,39.50%,*,62.30%,61.60%,48.80%,78.50%,66.40%,*
1310011,Southington School District,1310811,William M. Strong Elementary School,ELA,Male,*,*,*,*,*,35,*,*,*,*,*,42.90%,*,*,*,*,*,55.70%
1310011,Southington School District,1310811,William M. Strong Elementary School,ELA,Female,*,*,*,*,*,43,*,*,*,*,*,62.80%,*,*,*,*,*,82.20%
1310011,Southington School District,1310811,William M. Strong Elementary School,Math,Male,*,*,*,*,*,35,*,*,*,*,*,42.90%,*,*,*,*,*,75.90%
1310011,Southington School District,1310811,William M. Strong Elementary School,Math,Female,*,*,*,*,*,43,*,*,*,*,*,62.80%,*,*,*,*,*,84.70%
1310011,Southington School District,1311611,Therapeutic Educational Alternative Model (TEAM),ELA,Male,*,6,7,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1311611,Therapeutic Educational Alternative Model (TEAM),ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1311611,Therapeutic Educational Alternative Model (TEAM),Math,Male,*,6,8,7,7,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1311611,Therapeutic Educational Alternative Model (TEAM),Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1311611,Therapeutic Learning Center (TLC) - JAD,ELA,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1311611,Therapeutic Learning Center (TLC) - JAD,ELA,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1311611,Therapeutic Learning Center (TLC) - JAD,Math,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1311611,Therapeutic Learning Center (TLC) - JAD,Math,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
1310011,Southington School District,1311411,Urbin T. Kelley School,ELA,Male,59,61,49,52,59,56,57.60%,42.60%,36.70%,61.50%,44.10%,30.40%,75.70%,64.40%,60.40%,83.10%,66.20%,53.70%
1310011,Southington School District,1311411,Urbin T. Kelley School,ELA,Female,53,48,59,54,43,38,54.70%,39.60%,37.30%,63.00%,48.80%,44.70%,76.00%,69.00%,62.90%,86.10%,78.40%,75.50%
1310011,Southington School District,1311411,Urbin T. Kelley School,Math,Male,59,61,49,51,59,56,62.70%,59.00%,49.00%,62.70%,55.90%,50.00%,84.90%,76.60%,72.20%,88.70%,77.60%,71.10%
1310011,Southington School District,1311411,Urbin T. Kelley School,Math,Female,53,48,59,54,43,38,43.40%,52.10%,47.50%,61.10%,41.90%,57.90%,70.90%,75.00%,73.80%,82.60%,70.60%,73.10%
1330011,Sprague School District,1330111,Sayles School,ELA,Male,89,82,81,80,74,73,39.30%,29.30%,35.80%,21.30%,23.00%,16.40%,59.70%,48.10%,58.00%,41.70%,46.70%,33.60%
1330011,Sprague School District,1330111,Sayles School,ELA,Female,75,74,68,60,55,53,46.70%,32.40%,38.20%,25.00%,34.50%,30.20%,64.40%,47.60%,59.90%,42.10%,54.60%,49.60%
1330011,Sprague School District,1330111,Sayles School,Math,Male,89,82,81,80,74,73,36.00%,26.80%,35.80%,11.30%,54.10%,24.70%,59.90%,47.20%,54.70%,30.50%,74.30%,46.80%
1330011,Sprague School District,1330111,Sayles School,Math,Female,76,74,68,60,55,53,35.50%,29.70%,32.40%,10.00%,56.40%,18.90%,59.50%,53.60%,55.00%,27.90%,77.50%,46.10%
1340011,Stafford School District,1340611,Stafford Elementary School,ELA,Male,126,114,104,118,82,98,35.70%,27.20%,26.90%,37.30%,31.70%,39.80%,62.50%,49.20%,48.60%,61.80%,55.80%,65.30%
1340011,Stafford School District,1340611,Stafford Elementary School,ELA,Female,104,111,101,119,89,83,36.50%,36.00%,33.70%,38.70%,47.20%,37.30%,62.50%,60.50%,55.50%,59.50%,64.50%,65.40%
1340011,Stafford School District,1340611,Stafford Elementary School,Math,Male,126,114,104,118,82,98,34.90%,28.10%,26.00%,43.20%,35.40%,55.10%,64.90%,49.50%,52.30%,69.10%,60.00%,80.70%
1340011,Stafford School District,1340611,Stafford Elementary School,Math,Female,104,111,101,119,89,82,36.50%,9.90%,25.70%,35.30%,40.40%,40.20%,73.20%,34.80%,54.60%,62.30%,64.50%,71.40%
