"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,Number ofMatched Students,,,,,,Growth Rate,,,,,,Average Percentageof Target Achieved,,,,,
,,,,School Year,,,,,,School Year,,,,,,School Year,,,,,
District Code,District,Subject,Special Education Status (SWD),2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23
0290011,Colebrook School District,ELA,Special Education,7,7,8,7,9,6,*,*,*,*,*,*,*,*,*,*,*,*
0290011,Colebrook School District,ELA,Non-Special Education,24,23,25,28,29,26,66.70%,26.10%,44.00%,75.00%,51.70%,46.20%,85.30%,40.90%,64.40%,87.40%,68.00%,67.30%
0290011,Colebrook School District,Math,Special Education,7,7,8,7,9,6,*,*,*,*,*,*,*,*,*,*,*,*
0290011,Colebrook School District,Math,Non-Special Education,24,23,25,28,29,26,33.30%,34.80%,40.00%,57.10%,51.70%,53.80%,62.60%,65.40%,66.90%,73.40%,73.40%,77.60%
0300011,Columbia School District,ELA,Special Education,30,25,26,26,27,31,33.30%,8.00%,38.50%,50.00%,37.00%,25.80%,64.80%,21.60%,63.00%,77.70%,57.60%,47.60%
0300011,Columbia School District,ELA,Non-Special Education,198,189,189,175,181,199,49.50%,33.30%,48.70%,45.70%,34.80%,38.20%,67.70%,52.50%,65.40%,64.50%,59.90%,60.50%
0300011,Columbia School District,Math,Special Education,30,25,26,24,28,30,30.00%,28.00%,30.80%,20.80%,46.40%,26.70%,49.00%,57.00%,54.40%,52.40%,74.70%,43.30%
0300011,Columbia School District,Math,Non-Special Education,197,189,188,174,181,198,38.60%,42.90%,35.10%,32.80%,58.00%,40.40%,62.70%,65.90%,56.80%,54.10%,79.30%,61.20%
2430014,Cooperative Educational Services,ELA,Special Education,97,73,80,70,66,73,23.70%,19.20%,23.80%,31.40%,22.70%,20.50%,49.10%,43.10%,42.60%,52.20%,49.90%,52.20%
2430014,Cooperative Educational Services,ELA,Non-Special Education,170,182,179,173,156,154,42.90%,30.20%,46.40%,40.50%,42.30%,31.80%,64.40%,47.20%,70.30%,63.40%,68.70%,52.30%
2430014,Cooperative Educational Services,Math,Special Education,96,73,80,71,64,72,31.30%,28.80%,26.30%,35.20%,25.00%,26.40%,53.60%,43.10%,41.10%,57.90%,44.80%,45.70%
2430014,Cooperative Educational Services,Math,Non-Special Education,172,182,179,173,156,154,41.30%,36.30%,49.70%,41.00%,53.80%,38.30%,60.40%,59.10%,71.20%,62.60%,72.60%,61.30%
0310011,Cornwall School District,ELA,Special Education,7,7,7,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0310011,Cornwall School District,ELA,Non-Special Education,38,32,31,35,*,*,39.50%,56.30%,51.60%,60.00%,56.00%,39.50%,60.10%,71.10%,72.00%,72.90%,78.40%,59.10%
0310011,Cornwall School District,Math,Special Education,7,7,7,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0310011,Cornwall School District,Math,Non-Special Education,38,32,31,35,*,*,39.50%,50.00%,38.70%,77.10%,62.00%,55.30%,60.40%,69.30%,62.50%,87.40%,78.80%,69.80%
0320011,Coventry School District,ELA,Special Education,68,72,74,76,90,87,39.70%,37.50%,40.50%,34.20%,37.80%,31.00%,64.40%,55.60%,64.50%,58.20%,62.00%,50.80%
0320011,Coventry School District,ELA,Non-Special Education,538,534,539,520,531,498,56.50%,47.40%,54.70%,57.30%,47.50%,49.00%,78.20%,65.50%,72.50%,74.10%,66.30%,65.70%
0320011,Coventry School District,Math,Special Education,67,72,74,76,87,87,40.30%,41.70%,35.10%,32.90%,31.00%,43.70%,63.80%,62.90%,56.60%,59.20%,50.00%,61.60%
0320011,Coventry School District,Math,Non-Special Education,538,528,532,518,524,496,53.50%,54.00%,48.70%,54.20%,41.20%,53.40%,76.90%,75.80%,70.50%,73.00%,59.40%,69.80%
0330011,Cromwell School District,ELA,Special Education,74,76,71,73,80,84,36.50%,17.10%,39.40%,37.00%,37.50%,20.20%,62.90%,43.10%,66.00%,65.90%,59.90%,38.00%
0330011,Cromwell School District,ELA,Non-Special Education,679,681,665,695,668,661,45.10%,36.90%,51.30%,46.90%,41.00%,35.20%,66.70%,54.90%,71.50%,67.80%,60.90%,55.60%
0330011,Cromwell School District,Math,Special Education,73,74,71,72,77,83,34.20%,28.40%,45.10%,40.30%,27.30%,22.90%,60.00%,45.40%,64.10%,65.10%,52.90%,42.30%
0330011,Cromwell School District,Math,Non-Special Education,679,678,664,695,664,656,38.30%,51.00%,59.60%,55.30%,44.30%,40.90%,58.90%,72.40%,79.70%,77.90%,64.20%,60.70%
0340011,Danbury School District,ELA,Special Education,419,466,486,505,490,535,33.40%,21.00%,24.50%,24.80%,24.90%,23.40%,57.10%,43.40%,49.80%,47.90%,47.70%,47.20%
0340011,Danbury School District,ELA,Non-Special Education,3257,3489,3505,3587,3548,3673,42.30%,33.10%,40.30%,36.80%,39.10%,34.80%,64.80%,53.60%,61.80%,58.50%,60.90%,56.40%
0340011,Danbury School District,Math,Special Education,416,462,483,504,482,529,37.50%,29.20%,29.40%,31.90%,31.10%,32.30%,58.50%,49.60%,49.10%,50.80%,50.70%,54.00%
0340011,Danbury School District,Math,Non-Special Education,3318,3481,3498,3571,3512,3669,43.40%,37.60%,36.80%,38.30%,42.80%,36.70%,65.20%,59.20%,57.80%,57.60%,62.40%,57.70%
0350011,Darien School District,ELA,Special Education,246,234,231,263,297,309,50.00%,38.90%,39.40%,40.70%,35.00%,36.20%,69.00%,58.00%,58.10%,60.30%,54.00%,56.10%
0350011,Darien School District,ELA,Non-Special Education,1562,1529,1555,1500,1427,1346,60.70%,51.60%,55.90%,58.80%,55.90%,52.40%,77.50%,67.70%,71.50%,73.90%,71.30%,67.10%
0350011,Darien School District,Math,Special Education,246,233,229,261,290,305,52.00%,45.50%,52.80%,51.70%,36.90%,47.50%,73.80%,61.00%,69.80%,72.80%,57.20%,68.60%
0350011,Darien School District,Math,Non-Special Education,1563,1527,1554,1501,1427,1343,70.60%,63.50%,67.40%,72.20%,62.90%,64.30%,88.00%,79.50%,83.30%,86.70%,78.20%,80.20%
0360011,Deep River School District,ELA,Special Education,25,21,18,15,17,15,40.00%,47.60%,*,*,*,*,61.30%,62.40%,*,*,*,*
0360011,Deep River School District,ELA,Non-Special Education,121,119,110,94,69,63,50.40%,50.40%,55.50%,43.60%,40.60%,41.30%,68.80%,72.00%,72.50%,65.90%,59.20%,59.90%
0360011,Deep River School District,Math,Special Education,25,21,18,15,17,15,48.00%,52.40%,*,*,*,*,62.50%,77.20%,*,*,*,*
0360011,Deep River School District,Math,Non-Special Education,121,119,110,94,69,63,51.20%,55.50%,51.80%,61.70%,60.90%,38.10%,75.20%,78.60%,79.50%,83.20%,80.10%,60.60%
0370011,Derby School District,ELA,Special Education,72,73,88,97,73,86,26.40%,17.80%,17.00%,20.60%,16.40%,29.10%,49.00%,39.80%,43.10%,44.20%,37.60%,57.60%
0370011,Derby School District,ELA,Non-Special Education,448,457,445,419,325,349,32.40%,24.90%,31.00%,30.30%,33.20%,33.00%,53.50%,44.30%,51.80%,49.90%,51.10%,52.30%
0370011,Derby School District,Math,Special Education,71,72,87,98,71,86,21.10%,12.50%,25.30%,33.70%,33.80%,18.60%,40.10%,36.50%,43.40%,50.70%,54.10%,38.40%
0370011,Derby School District,Math,Non-Special Education,449,457,445,419,317,346,23.20%,26.00%,33.90%,35.10%,31.50%,22.30%,46.00%,47.90%,54.70%,56.90%,52.40%,40.20%
0400011,East Granby School District,ELA,Special Education,39,50,45,41,45,49,30.80%,36.00%,31.10%,43.90%,22.20%,30.60%,51.80%,55.00%,49.10%,59.00%,52.40%,55.80%
0400011,East Granby School District,ELA,Non-Special Education,271,275,276,286,272,266,42.10%,52.40%,47.10%,56.60%,50.40%,47.40%,61.00%,70.90%,63.60%,74.00%,70.90%,65.80%
0400011,East Granby School District,Math,Special Education,39,49,43,39,44,49,41.00%,38.80%,27.90%,38.50%,45.50%,42.90%,56.40%,56.00%,48.00%,61.00%,60.40%,63.70%
0400011,East Granby School District,Math,Non-Special Education,271,272,274,286,271,265,51.70%,44.10%,54.00%,56.30%,52.80%,46.00%,72.70%,63.40%,69.30%,72.90%,69.00%,66.50%
0410011,East Haddam School District,ELA,Special Education,46,45,42,46,50,42,26.10%,28.90%,31.00%,28.30%,24.00%,26.20%,45.50%,56.00%,50.10%,56.30%,40.20%,43.60%
0410011,East Haddam School District,ELA,Non-Special Education,348,326,304,304,291,321,51.10%,44.80%,42.10%,48.40%,41.20%,40.20%,66.80%,64.20%,59.30%,67.80%,56.80%,55.80%
0410011,East Haddam School District,Math,Special Education,45,45,42,44,47,40,17.80%,48.90%,7.10%,40.90%,23.40%,17.50%,33.30%,67.90%,32.80%,57.60%,48.90%,45.80%
0410011,East Haddam School District,Math,Non-Special Education,347,325,304,301,288,321,34.30%,44.90%,36.80%,47.80%,36.50%,38.90%,54.90%,67.10%,57.20%,67.70%,58.00%,60.80%
0420011,East Hampton School District,ELA,Special Education,55,62,71,87,98,122,30.90%,24.20%,35.20%,24.10%,30.60%,32.80%,48.60%,49.10%,59.70%,46.00%,45.90%,57.00%
0420011,East Hampton School District,ELA,Non-Special Education,593,625,652,616,562,537,34.70%,40.80%,35.40%,38.50%,36.50%,44.90%,53.70%,61.80%,55.80%,58.80%,57.50%,64.30%
0420011,East Hampton School District,Math,Special Education,54,63,71,87,96,121,31.50%,28.60%,36.60%,31.00%,29.20%,29.80%,48.40%,50.50%,55.00%,49.40%,53.70%,47.80%
0420011,East Hampton School District,Math,Non-Special Education,590,624,652,615,562,533,34.90%,40.50%,37.00%,45.00%,41.50%,31.70%,55.70%,65.40%,58.40%,68.30%,62.50%,54.00%
0430011,East Hartford School District,ELA,Special Education,362,377,412,429,420,424,27.30%,20.40%,28.90%,25.20%,27.60%,21.00%,51.80%,43.10%,51.50%,49.90%,52.30%,47.90%
0430011,East Hartford School District,ELA,Non-Special Education,1830,1802,1893,1819,1514,1503,37.70%,31.60%,38.80%,38.30%,44.90%,40.50%,61.00%,53.90%,62.70%,60.50%,67.50%,61.80%
0430011,East Hartford School District,Math,Special Education,358,355,390,423,397,419,29.60%,26.20%,30.50%,27.90%,33.80%,37.20%,46.30%,47.80%,51.00%,48.50%,53.00%,57.70%
0430011,East Hartford School District,Math,Non-Special Education,1837,1760,1837,1804,1490,1488,26.20%,29.20%,37.70%,35.20%,53.00%,42.70%,48.40%,52.30%,60.00%,56.00%,72.60%,66.00%
0440011,East Haven School District,ELA,Special Education,132,119,124,135,139,157,36.40%,13.40%,23.40%,20.00%,32.40%,22.30%,65.00%,35.20%,46.20%,45.60%,52.50%,49.60%
0440011,East Haven School District,ELA,Non-Special Education,927,898,823,827,752,782,43.40%,29.80%,36.20%,38.60%,37.80%,35.00%,67.90%,49.20%,55.80%,60.30%,58.80%,54.50%
0440011,East Haven School District,Math,Special Education,131,119,124,132,136,154,30.50%,29.40%,25.00%,24.20%,36.00%,29.20%,51.60%,44.20%,46.00%,47.80%,57.70%,52.90%
0440011,East Haven School District,Math,Non-Special Education,928,895,822,825,744,780,38.70%,30.20%,30.90%,33.50%,37.80%,35.60%,62.30%,51.90%,51.60%,55.70%,57.50%,56.30%
0450011,East Lyme School District,ELA,Special Education,113,126,124,124,151,154,37.20%,22.20%,29.00%,29.80%,25.20%,25.30%,56.40%,47.80%,52.00%,54.10%,42.60%,50.60%
0450011,East Lyme School District,ELA,Non-Special Education,848,829,818,773,676,663,48.30%,40.90%,50.40%,47.70%,45.60%,46.90%,66.10%,57.60%,68.00%,64.70%,64.70%,64.30%
0450011,East Lyme School District,Math,Special Education,111,125,124,124,151,153,36.00%,26.40%,23.40%,25.80%,36.40%,28.80%,60.50%,48.50%,46.60%,49.40%,57.90%,44.30%
0450011,East Lyme School District,Math,Non-Special Education,846,829,818,773,675,659,52.20%,45.70%,46.20%,48.40%,49.30%,49.60%,72.10%,64.10%,62.70%,65.30%,66.10%,66.90%
0470011,East Windsor School District,ELA,Special Education,49,59,62,65,69,66,36.70%,25.40%,25.80%,13.80%,26.10%,36.40%,58.30%,47.20%,50.10%,40.20%,49.90%,63.60%
0470011,East Windsor School District,ELA,Non-Special Education,296,292,295,295,271,288,32.80%,29.80%,33.90%,34.90%,48.00%,36.50%,58.40%,52.20%,57.80%,57.60%,68.60%,56.50%
0470011,East Windsor School District,Math,Special Education,50,59,62,70,67,67,28.00%,30.50%,37.10%,14.30%,50.70%,29.90%,54.00%,55.30%,58.90%,30.90%,67.50%,48.40%
0470011,East Windsor School District,Math,Non-Special Education,297,291,295,294,268,284,33.70%,28.50%,38.30%,26.90%,66.80%,39.40%,56.80%,52.20%,57.20%,49.20%,84.00%,59.00%
2530014,Eastern Connecticut Regional Educational Service Center (EASTCONN),ELA,Special Education,30,25,37,33,24,12,16.70%,24.00%,32.40%,21.20%,29.20%,*,35.00%,44.90%,51.20%,45.30%,52.80%,*
2530014,Eastern Connecticut Regional Educational Service Center (EASTCONN),Math,Special Education,26,22,37,32,22,9,23.10%,31.80%,27.00%,31.30%,31.80%,*,40.20%,46.40%,45.60%,49.20%,41.10%,*
0390011,Eastford School District,ELA,Special Education,15,19,15,15,*,9,*,*,*,*,*,*,*,*,*,*,*,*
0390011,Eastford School District,ELA,Non-Special Education,52,55,63,61,*,58,44.20%,45.50%,30.20%,27.90%,28.00%,67.20%,66.90%,60.00%,44.70%,52.20%,45.10%,86.40%
0390011,Eastford School District,Math,Special Education,15,19,15,15,*,9,*,*,*,*,*,*,*,*,*,*,*,*
0390011,Eastford School District,Math,Non-Special Education,52,55,63,61,*,57,53.80%,49.10%,41.30%,45.90%,26.00%,47.40%,76.10%,72.60%,69.10%,64.60%,46.20%,70.40%
0460011,Easton School District,ELA,Special Education,53,51,68,67,52,53,39.60%,31.40%,36.80%,26.90%,51.90%,43.40%,62.10%,54.10%,58.30%,46.50%,68.10%,62.80%
0460011,Easton School District,ELA,Non-Special Education,448,448,427,434,404,415,60.30%,50.00%,49.90%,56.20%,54.50%,54.50%,78.40%,65.70%,67.40%,72.00%,71.50%,70.10%
0460011,Easton School District,Math,Special Education,52,51,68,67,51,53,53.80%,27.50%,36.80%,34.30%,45.10%,39.60%,72.20%,49.10%,57.20%,54.00%,61.90%,57.30%
0460011,Easton School District,Math,Non-Special Education,444,446,426,434,404,415,68.00%,55.60%,48.40%,56.50%,61.40%,58.80%,87.80%,73.20%,66.00%,72.00%,80.40%,75.60%
2420014,EdAdvance,ELA,Special Education,*,*,*,9,12,*,*,*,*,*,*,*,*,*,*,*,*,*
2420014,EdAdvance,ELA,Non-Special Education,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2420014,EdAdvance,Math,Special Education,*,*,*,10,11,*,*,*,*,*,*,*,*,*,*,*,*,*
2420014,EdAdvance,Math,Non-Special Education,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0480011,Ellington School District,ELA,Special Education,106,116,129,139,136,148,25.50%,16.40%,27.90%,28.80%,31.60%,26.40%,50.00%,38.60%,53.50%,55.10%,56.20%,50.90%
0480011,Ellington School District,ELA,Non-Special Education,907,901,877,864,791,802,47.40%,37.10%,48.60%,42.90%,47.90%,48.00%,66.90%,53.40%,66.50%,60.20%,64.90%,65.60%
0480011,Ellington School District,Math,Special Education,106,116,127,137,136,145,42.50%,30.20%,31.50%,40.90%,31.60%,41.40%,63.10%,50.30%,49.60%,61.50%,49.80%,59.60%
0480011,Ellington School District,Math,Non-Special Education,908,900,874,860,793,801,48.10%,41.90%,46.60%,49.20%,57.90%,57.10%,70.50%,61.90%,64.30%,69.20%,76.20%,74.80%
2890013,Elm City College Preparatory School District,ELA,Special Education,28,28,19,22,24,32,39.30%,14.30%,*,13.60%,58.30%,31.30%,64.00%,40.50%,*,34.10%,76.60%,51.50%
2890013,Elm City College Preparatory School District,ELA,Non-Special Education,282,277,281,274,265,262,56.00%,38.60%,44.80%,48.50%,47.50%,38.50%,76.40%,57.90%,65.20%,67.40%,68.00%,56.60%
2890013,Elm City College Preparatory School District,Math,Special Education,28,28,18,22,23,31,35.70%,21.40%,*,22.70%,17.40%,19.40%,49.00%,41.30%,*,39.80%,32.00%,39.80%
2890013,Elm City College Preparatory School District,Math,Non-Special Education,282,276,280,274,263,261,47.50%,43.80%,50.70%,43.80%,26.20%,33.30%,69.50%,61.10%,73.20%,62.90%,46.50%,53.20%
2910013,Elm City Montessori School District,ELA,Special Education,*,*,*,*,11,14,*,*,*,*,*,*,*,*,*,*,*,*
2910013,Elm City Montessori School District,ELA,Non-Special Education,*,*,*,*,65,80,*,*,*,*,33.80%,36.30%,*,*,*,*,49.00%,53.90%
2910013,Elm City Montessori School District,Math,Special Education,*,*,*,*,11,14,*,*,*,*,*,*,*,*,*,*,*,*
2910013,Elm City Montessori School District,Math,Non-Special Education,*,*,*,*,64,80,*,*,*,*,21.90%,30.00%,*,*,*,*,47.40%,52.40%
0490011,Enfield School District,ELA,Special Education,217,229,228,249,285,326,29.50%,14.80%,21.50%,31.30%,28.10%,21.50%,57.00%,33.90%,42.90%,57.40%,50.20%,44.80%
0490011,Enfield School District,ELA,Non-Special Education,1497,1519,1463,1509,1322,1315,47.10%,29.30%,36.20%,34.90%,38.30%,33.80%,68.20%,48.40%,56.90%,54.90%,59.20%,54.80%
0490011,Enfield School District,Math,Special Education,213,229,227,247,277,319,25.80%,25.80%,26.90%,30.80%,39.40%,28.50%,49.90%,44.00%,45.30%,51.90%,57.30%,47.50%
0490011,Enfield School District,Math,Non-Special Education,1496,1521,1459,1502,1288,1310,35.60%,30.60%,28.00%,35.90%,49.80%,35.80%,59.40%,51.60%,49.60%,56.20%,70.20%,55.80%
0500011,Essex School District,ELA,Special Education,26,20,18,18,14,18,30.80%,35.00%,*,*,*,*,58.20%,60.10%,*,*,*,*
0500011,Essex School District,ELA,Non-Special Education,156,120,128,117,100,90,54.50%,49.20%,61.70%,65.00%,57.00%,41.10%,72.10%,70.40%,79.30%,86.20%,72.00%,60.00%
0500011,Essex School District,Math,Special Education,26,20,18,18,14,18,53.80%,25.00%,*,*,*,*,79.80%,49.90%,*,*,*,*
0500011,Essex School District,Math,Non-Special Education,157,120,128,117,100,90,59.20%,45.80%,39.80%,70.90%,56.00%,46.70%,81.90%,69.20%,64.80%,92.20%,79.80%,64.50%
0510011,Fairfield School District,ELA,Special Education,377,382,412,450,528,496,38.70%,30.10%,37.40%,33.30%,38.80%,35.10%,61.70%,53.80%,60.70%,54.40%,57.80%,55.50%
0510011,Fairfield School District,ELA,Non-Special Education,3427,3387,3368,3281,2815,2775,51.60%,48.70%,50.60%,49.00%,50.50%,47.70%,70.90%,66.50%,69.80%,66.90%,68.70%,64.00%
0510011,Fairfield School District,Math,Special Education,374,381,410,443,522,493,39.00%,40.40%,38.00%,37.50%,41.40%,36.70%,59.20%,62.20%,58.00%,57.90%,60.90%,55.20%
0510011,Fairfield School District,Math,Non-Special Education,3421,3383,3359,3280,2808,2772,50.10%,55.20%,52.80%,54.80%,56.20%,49.80%,71.80%,75.70%,72.00%,74.00%,74.90%,67.60%
0520011,Farmington School District,ELA,Special Education,176,159,177,172,170,181,36.90%,26.40%,34.50%,23.80%,30.60%,32.60%,60.30%,48.40%,59.10%,47.50%,50.40%,53.90%
0520011,Farmington School District,ELA,Non-Special Education,1336,1411,1396,1358,1296,1284,55.80%,52.10%,58.00%,56.70%,51.00%,54.30%,73.40%,68.80%,73.70%,73.60%,68.10%,70.70%
0520011,Farmington School District,Math,Special Education,176,158,178,170,167,178,40.90%,39.20%,31.50%,38.20%,43.10%,41.00%,63.20%,57.50%,51.50%,56.50%,61.70%,57.70%
0520011,Farmington School District,Math,Non-Special Education,1343,1410,1393,1357,1287,1277,67.80%,56.80%,59.60%,60.60%,56.60%,65.30%,87.00%,75.60%,77.10%,76.90%,74.20%,82.10%
0530011,Franklin School District,ELA,Special Education,10,9,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0530011,Franklin School District,ELA,Non-Special Education,78,79,69,*,*,84,33.30%,48.10%,43.50%,43.20%,30.00%,33.30%,52.10%,68.80%,63.40%,66.30%,53.10%,56.80%
0530011,Franklin School District,Math,Special Education,10,9,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0530011,Franklin School District,Math,Non-Special Education,78,79,69,*,*,84,28.20%,26.60%,29.00%,68.90%,46.30%,41.70%,49.50%,44.40%,45.10%,88.80%,69.90%,63.40%
0540011,Glastonbury School District,ELA,Special Education,235,235,227,226,188,221,31.90%,24.70%,31.70%,30.10%,24.50%,35.70%,54.60%,43.20%,54.60%,51.70%,48.70%,59.30%
0540011,Glastonbury School District,ELA,Non-Special Education,2080,2030,1988,1938,1666,1801,52.80%,48.90%,50.00%,51.20%,52.80%,51.00%,69.90%,64.20%,66.80%,67.70%,68.90%,67.60%
0540011,Glastonbury School District,Math,Special Education,235,235,227,226,187,219,34.00%,30.20%,26.00%,35.80%,38.50%,36.10%,59.90%,51.40%,43.20%,57.00%,57.20%,55.90%
0540011,Glastonbury School District,Math,Non-Special Education,2078,2029,1987,1938,1660,1799,60.30%,53.70%,57.60%,59.60%,58.20%,59.80%,79.90%,71.60%,74.70%,76.30%,76.00%,75.70%
2310018,Goodwin University Educational Services (GUES),ELA,Special Education,*,*,*,*,44,50,*,*,*,*,38.60%,18.00%,*,*,*,*,62.40%,40.50%
2310018,Goodwin University Educational Services (GUES),ELA,Non-Special Education,*,*,*,*,182,257,*,*,*,*,38.50%,24.10%,*,*,*,*,65.20%,48.40%
2310018,Goodwin University Educational Services (GUES),Math,Special Education,*,*,*,*,43,50,*,*,*,*,34.90%,34.00%,*,*,*,*,58.50%,52.20%
2310018,Goodwin University Educational Services (GUES),Math,Non-Special Education,*,*,*,*,183,257,*,*,*,*,41.50%,28.40%,*,*,*,*,66.70%,48.50%
0560011,Granby School District,ELA,Special Education,79,78,96,110,108,109,46.80%,34.60%,28.10%,32.70%,27.80%,35.80%,65.40%,56.40%,54.30%,56.20%,49.00%,58.10%
0560011,Granby School District,ELA,Non-Special Education,608,582,550,555,525,516,60.20%,40.90%,45.50%,52.60%,49.10%,45.20%,78.40%,58.70%,63.10%,71.10%,69.20%,66.00%
0560011,Granby School District,Math,Special Education,79,78,95,107,107,106,39.20%,32.10%,38.90%,34.60%,38.30%,34.00%,63.50%,52.20%,56.80%,55.60%,60.60%,54.40%
0560011,Granby School District,Math,Non-Special Education,607,581,550,554,524,513,53.00%,38.40%,49.50%,48.00%,49.20%,45.00%,74.00%,59.10%,69.40%,69.60%,70.80%,63.30%
2940013,Great Oaks Charter School District,ELA,Special Education,30,49,49,40,36,52,23.30%,18.40%,14.30%,37.50%,22.20%,44.20%,37.40%,39.60%,33.90%,66.10%,46.50%,71.00%
2940013,Great Oaks Charter School District,ELA,Non-Special Education,176,230,223,236,205,201,43.20%,20.40%,25.60%,37.30%,30.20%,43.80%,63.80%,37.50%,47.50%,57.00%,49.80%,69.60%
2940013,Great Oaks Charter School District,Math,Special Education,27,48,50,40,33,53,25.90%,33.30%,10.00%,30.00%,45.50%,26.40%,38.90%,49.50%,25.10%,44.60%,60.70%,47.00%
2940013,Great Oaks Charter School District,Math,Non-Special Education,176,228,223,238,200,204,47.70%,35.10%,48.00%,26.10%,37.50%,39.20%,66.40%,52.50%,62.50%,39.80%,54.60%,59.20%
0570011,Greenwich School District,ELA,Special Education,332,373,376,392,438,487,36.10%,28.20%,38.80%,37.50%,29.90%,31.40%,58.50%,50.70%,62.20%,59.70%,51.10%,51.00%
0570011,Greenwich School District,ELA,Non-Special Education,2693,2731,2850,2827,2600,2492,56.10%,49.00%,54.70%,53.00%,54.00%,56.50%,73.40%,65.80%,71.70%,70.20%,70.30%,72.30%
0570011,Greenwich School District,Math,Special Education,333,372,373,392,432,480,36.30%,37.10%,36.50%,36.00%,39.10%,36.90%,57.30%,56.90%,57.30%,57.30%,57.00%,58.60%
0570011,Greenwich School District,Math,Non-Special Education,2727,2731,2845,2824,2590,2488,58.10%,62.00%,56.90%,59.40%,58.50%,61.20%,76.10%,80.40%,73.40%,76.00%,75.10%,77.70%
0580011,Griswold School District,ELA,Special Education,86,85,89,89,90,82,30.20%,29.40%,29.20%,25.80%,20.00%,34.10%,52.60%,52.80%,54.30%,48.90%,37.70%,61.00%
0580011,Griswold School District,ELA,Non-Special Education,549,543,526,536,468,480,44.10%,37.90%,42.40%,37.30%,26.70%,43.30%,65.40%,60.20%,60.30%,58.60%,49.80%,67.40%
0580011,Griswold School District,Math,Special Education,86,83,88,89,90,81,31.40%,31.30%,30.70%,40.40%,32.20%,33.30%,57.60%,55.60%,51.00%,64.10%,48.70%,54.20%
0580011,Griswold School District,Math,Non-Special Education,549,541,526,536,467,480,53.00%,61.90%,47.00%,42.40%,36.80%,52.10%,72.30%,82.60%,67.80%,62.30%,59.50%,73.90%
0590011,Groton School District,ELA,Special Education,197,197,208,240,218,232,37.10%,23.40%,32.20%,30.40%,32.10%,25.40%,57.00%,50.70%,52.80%,51.20%,55.90%,46.10%
0590011,Groton School District,ELA,Non-Special Education,1206,1228,1195,1226,1058,1071,41.70%,41.50%,42.30%,43.30%,44.00%,34.60%,61.80%,61.50%,62.60%,63.20%,64.50%,53.60%
0590011,Groton School District,Math,Special Education,196,195,209,239,218,230,32.70%,30.80%,29.20%,39.30%,37.60%,34.80%,54.30%,50.40%,46.20%,58.40%,54.60%,53.10%
0590011,Groton School District,Math,Non-Special Education,1216,1225,1193,1224,1044,1065,47.50%,39.30%,43.40%,51.50%,52.60%,37.20%,67.10%,60.00%,63.90%,71.70%,73.70%,56.20%
0600011,Guilford School District,ELA,Special Education,153,152,130,138,126,160,43.10%,27.60%,45.40%,22.50%,45.20%,30.60%,65.00%,48.10%,66.10%,43.10%,65.50%,52.00%
0600011,Guilford School District,ELA,Non-Special Education,1150,1152,1141,1120,957,975,55.60%,47.10%,56.60%,53.00%,51.00%,45.70%,73.20%,63.90%,73.10%,69.40%,69.00%,62.50%
0600011,Guilford School District,Math,Special Education,152,153,130,138,126,159,47.40%,48.40%,32.30%,42.00%,39.70%,31.40%,67.40%,70.00%,55.70%,66.10%,60.40%,53.80%
0600011,Guilford School District,Math,Non-Special Education,1150,1150,1140,1119,958,974,59.40%,59.70%,63.30%,60.90%,54.60%,53.30%,79.50%,78.50%,81.30%,77.00%,73.50%,70.00%
0620011,Hamden School District,ELA,Special Education,322,323,303,309,272,301,27.60%,29.10%,29.40%,21.70%,27.20%,24.30%,48.80%,49.70%,51.70%,44.60%,51.50%,45.50%
0620011,Hamden School District,ELA,Non-Special Education,1513,1544,1582,1614,1460,1489,39.30%,35.20%,41.20%,36.10%,42.60%,35.10%,59.10%,54.90%,60.20%,53.70%,63.30%,55.30%
0620011,Hamden School District,Math,Special Education,316,314,301,305,261,298,36.40%,29.30%,29.60%,29.20%,33.00%,32.20%,56.20%,49.50%,49.00%,50.60%,54.30%,51.00%
0620011,Hamden School District,Math,Non-Special Education,1517,1531,1581,1612,1426,1485,36.00%,44.00%,38.10%,44.70%,48.90%,46.30%,56.50%,65.70%,58.10%,64.00%,69.80%,66.20%
0630011,Hampton School District,ELA,Special Education,*,10,11,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0630011,Hampton School District,ELA,Non-Special Education,*,29,30,25,*,*,54.20%,51.70%,56.70%,24.00%,30.00%,*,81.90%,70.10%,84.10%,57.50%,51.50%,*
0630011,Hampton School District,Math,Special Education,*,10,11,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*
