"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades, English Learner Status (EL)",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,Number ofMatched Students,,,,,,Growth Rate,,,,,,Average Percentageof Target Achieved,,,,,
,,,,,School Year,,,,,,School Year,,,,,,School Year,,,,,
District Code,District,Grade,Subject,English Learner Status (EL),2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23
2790013,Amistad Academy District,7,Math,ELL,6,8,*,*,7,6,*,*,*,*,*,*,*,*,*,*,*,*
2790013,Amistad Academy District,7,Math,Non-ELL,79,77,*,*,72,76,41.80%,39.00%,37.30%,50.00%,73.60%,61.80%,63.60%,49.10%,51.50%,63.60%,91.20%,83.30%
2790013,Amistad Academy District,8,ELA,ELL,6,6,8,*,6,8,*,*,*,*,*,*,*,*,*,*,*,*
2790013,Amistad Academy District,8,ELA,Non-ELL,70,77,69,*,79,75,45.70%,35.10%,40.60%,43.20%,60.80%,37.30%,69.50%,49.40%,56.30%,63.20%,78.50%,53.50%
2790013,Amistad Academy District,8,Math,ELL,6,6,8,*,6,7,*,*,*,*,*,*,*,*,*,*,*,*
2790013,Amistad Academy District,8,Math,Non-ELL,69,77,69,*,78,71,69.60%,58.40%,60.90%,39.00%,46.20%,28.20%,84.10%,78.90%,76.60%,56.20%,60.10%,46.70%
0010011,Andover School District,4,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0010011,Andover School District,4,ELA,Non-ELL,*,27,*,*,18,*,43.20%,48.10%,68.00%,35.00%,*,45.00%,66.40%,66.20%,82.30%,72.60%,*,77.50%
0010011,Andover School District,4,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0010011,Andover School District,4,Math,Non-ELL,*,27,*,*,18,*,35.10%,55.60%,68.00%,35.00%,*,*,71.80%,82.60%,87.10%,62.70%,*,*
0010011,Andover School District,5,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0010011,Andover School District,5,ELA,Non-ELL,42,37,26,*,18,17,52.40%,43.20%,53.80%,53.80%,*,*,70.50%,62.80%,84.80%,76.50%,*,*
0010011,Andover School District,5,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0010011,Andover School District,5,Math,Non-ELL,42,37,26,*,18,17,52.40%,48.60%,61.50%,57.70%,*,*,76.10%,75.90%,87.90%,87.80%,*,*
0010011,Andover School District,6,ELA,Non-ELL,45,42,35,27,20,17,48.90%,35.70%,62.90%,55.60%,40.00%,*,63.50%,59.40%,79.50%,74.30%,60.60%,*
0010011,Andover School District,6,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0010011,Andover School District,6,Math,Non-ELL,*,42,35,27,20,17,60.00%,50.00%,65.70%,51.90%,55.00%,*,79.50%,68.70%,77.70%,70.60%,71.90%,*
0020011,Ansonia School District,4,ELA,ELL,*,*,9,8,7,10,*,*,*,*,*,*,*,*,*,*,*,*
0020011,Ansonia School District,4,ELA,Non-ELL,*,*,148,154,154,151,32.20%,19.30%,23.60%,16.90%,23.40%,25.20%,59.50%,42.50%,46.70%,39.30%,50.80%,52.00%
0020011,Ansonia School District,4,Math,ELL,*,*,8,8,7,10,*,*,*,*,*,*,*,*,*,*,*,*
0020011,Ansonia School District,4,Math,Non-ELL,*,*,146,154,153,151,25.70%,29.40%,27.40%,11.70%,32.00%,39.10%,62.30%,59.20%,58.60%,36.10%,65.90%,73.00%
0020011,Ansonia School District,5,ELA,ELL,*,*,*,7,15,9,*,*,*,*,*,*,*,*,*,*,*,*
0020011,Ansonia School District,5,ELA,Non-ELL,*,*,*,146,142,165,20.70%,17.80%,35.00%,23.30%,35.90%,23.60%,48.50%,42.90%,64.00%,46.90%,60.10%,50.60%
0020011,Ansonia School District,5,Math,ELL,*,*,*,7,15,9,*,*,*,*,*,*,*,*,*,*,*,*
0020011,Ansonia School District,5,Math,Non-ELL,*,*,*,146,142,165,22.40%,16.40%,30.70%,28.80%,42.30%,30.90%,40.20%,37.20%,53.00%,50.10%,65.20%,53.90%
0020011,Ansonia School District,6,ELA,ELL,*,*,*,*,6,11,*,*,*,*,*,*,*,*,*,*,*,*
0020011,Ansonia School District,6,ELA,Non-ELL,*,*,*,*,140,160,42.40%,39.90%,32.70%,28.60%,30.70%,20.00%,63.30%,62.70%,55.30%,44.90%,51.90%,43.20%
0020011,Ansonia School District,6,Math,ELL,*,*,*,*,6,11,*,*,*,*,*,*,*,*,*,*,*,*
0020011,Ansonia School District,6,Math,Non-ELL,*,*,*,*,135,160,61.40%,47.10%,54.70%,45.80%,20.70%,28.10%,81.40%,71.30%,76.90%,63.80%,38.00%,44.30%
0020011,Ansonia School District,7,ELA,ELL,*,*,*,*,8,7,*,*,*,*,*,*,*,*,*,*,*,*
0020011,Ansonia School District,7,ELA,Non-ELL,148,*,*,*,124,155,18.90%,38.30%,20.00%,34.90%,21.00%,23.20%,40.60%,56.50%,36.60%,54.80%,39.80%,45.50%
0020011,Ansonia School District,7,Math,ELL,*,*,*,*,8,7,*,*,*,*,*,*,*,*,*,*,*,*
0020011,Ansonia School District,7,Math,Non-ELL,148,*,*,*,122,149,27.70%,22.60%,24.70%,25.20%,26.20%,39.60%,49.10%,41.90%,44.70%,41.60%,43.00%,57.40%
0020011,Ansonia School District,8,ELA,ELL,*,*,*,6,8,7,*,*,*,*,*,*,*,*,*,*,*,*
0020011,Ansonia School District,8,ELA,Non-ELL,*,*,*,150,107,149,31.00%,28.20%,30.00%,28.00%,34.60%,23.50%,48.10%,51.00%,47.50%,51.00%,57.90%,41.70%
0020011,Ansonia School District,8,Math,ELL,*,*,*,6,8,7,*,*,*,*,*,*,*,*,*,*,*,*
0020011,Ansonia School District,8,Math,Non-ELL,*,*,*,150,100,145,37.70%,15.80%,41.70%,25.30%,18.00%,15.90%,54.90%,28.60%,60.10%,34.30%,32.50%,31.60%
2440014,Area Cooperative Educational Services,4,ELA,ELL,*,*,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,4,ELA,Non-ELL,*,85,*,*,67,*,29.00%,27.10%,18.60%,21.80%,14.90%,27.70%,52.20%,50.10%,47.90%,44.40%,37.80%,59.20%
2440014,Area Cooperative Educational Services,4,Math,ELL,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,4,Math,Non-ELL,*,83,*,*,65,*,19.40%,22.90%,23.30%,27.60%,16.90%,34.40%,53.20%,46.00%,52.00%,57.80%,41.60%,58.40%
2440014,Area Cooperative Educational Services,5,ELA,ELL,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,5,ELA,Non-ELL,89,*,90,*,69,*,23.60%,26.10%,26.70%,23.20%,34.80%,23.70%,55.80%,55.80%,51.00%,46.30%,53.20%,42.30%
2440014,Area Cooperative Educational Services,5,Math,ELL,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,5,Math,Non-ELL,88,*,88,*,67,*,28.40%,16.70%,26.10%,10.00%,25.40%,21.90%,48.90%,34.70%,49.70%,42.80%,40.70%,45.50%
2440014,Area Cooperative Educational Services,6,ELA,ELL,14,11,19,28,13,13,*,*,*,28.60%,*,*,*,*,*,49.10%,*,*
2440014,Area Cooperative Educational Services,6,ELA,Non-ELL,308,303,297,286,284,223,26.00%,34.00%,34.00%,34.60%,37.30%,32.30%,43.90%,53.00%,52.20%,53.10%,57.40%,48.90%
2440014,Area Cooperative Educational Services,6,Math,ELL,15,11,19,28,13,13,*,*,*,28.60%,*,*,*,*,*,45.50%,*,*
2440014,Area Cooperative Educational Services,6,Math,Non-ELL,309,301,295,284,275,222,29.10%,39.50%,42.70%,43.70%,35.60%,36.90%,47.00%,59.70%,63.20%,61.10%,52.80%,55.30%
2440014,Area Cooperative Educational Services,7,ELA,ELL,19,15,11,18,10,7,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,7,ELA,Non-ELL,300,316,283,295,250,302,35.00%,42.70%,38.50%,44.40%,33.60%,28.50%,55.90%,64.40%,59.20%,65.80%,53.00%,48.40%
2440014,Area Cooperative Educational Services,7,Math,ELL,19,15,11,18,10,6,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,7,Math,Non-ELL,296,316,283,287,238,299,53.00%,49.40%,39.20%,33.80%,34.00%,35.50%,73.70%,68.70%,57.80%,52.20%,54.40%,54.20%
2440014,Area Cooperative Educational Services,8,ELA,ELL,14,12,11,11,16,12,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,8,ELA,Non-ELL,285,298,308,277,219,278,34.40%,36.20%,39.30%,30.30%,31.10%,24.80%,53.40%,55.70%,56.50%,45.90%,48.10%,41.70%
2440014,Area Cooperative Educational Services,8,Math,ELL,14,12,11,11,13,12,*,*,*,*,*,*,*,*,*,*,*,*
2440014,Area Cooperative Educational Services,8,Math,Non-ELL,284,295,308,272,202,272,34.20%,34.90%,32.10%,47.80%,29.20%,27.90%,49.90%,50.90%,52.40%,63.70%,43.00%,44.30%
0030011,Ashford School District,4,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0030011,Ashford School District,4,ELA,Non-ELL,41,29,*,*,36,*,39.00%,37.90%,28.90%,42.10%,33.30%,29.30%,60.80%,55.50%,49.60%,65.10%,58.10%,49.00%
0030011,Ashford School District,4,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0030011,Ashford School District,4,Math,Non-ELL,40,29,*,*,36,*,55.00%,13.80%,7.90%,21.10%,44.40%,30.00%,81.30%,30.20%,35.30%,51.50%,74.90%,46.10%
0030011,Ashford School District,5,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0030011,Ashford School District,5,ELA,Non-ELL,37,42,29,*,*,*,37.80%,35.70%,41.40%,43.60%,38.50%,40.50%,55.80%,57.80%,69.70%,67.60%,67.60%,67.80%
0030011,Ashford School District,5,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0030011,Ashford School District,5,Math,Non-ELL,37,42,29,*,*,*,0.00%,14.30%,34.50%,30.80%,30.80%,27.00%,6.20%,22.00%,53.70%,52.60%,49.80%,51.30%
0030011,Ashford School District,6,ELA,Non-ELL,36,37,38,29,31,29,33.30%,64.90%,34.20%,27.60%,25.80%,41.40%,52.70%,81.30%,60.60%,49.80%,38.00%,60.50%
0030011,Ashford School District,6,Math,Non-ELL,36,37,38,28,30,29,19.40%,45.90%,63.20%,39.30%,26.70%,65.50%,42.10%,69.40%,83.40%,60.60%,38.70%,80.30%
0030011,Ashford School District,7,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0030011,Ashford School District,7,ELA,Non-ELL,*,36,40,39,*,34,43.50%,38.90%,42.50%,25.60%,45.20%,26.50%,65.00%,47.30%,57.00%,45.60%,64.00%,49.30%
0030011,Ashford School District,7,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0030011,Ashford School District,7,Math,Non-ELL,*,36,40,39,*,34,75.60%,66.70%,67.50%,46.20%,41.90%,44.10%,90.40%,84.00%,78.10%,59.00%,58.10%,75.60%
0030011,Ashford School District,8,ELA,Non-ELL,34,51,38,42,38,28,35.30%,29.40%,36.80%,33.30%,31.60%,35.70%,64.30%,49.00%,61.60%,47.30%,54.60%,52.20%
0030011,Ashford School District,8,Math,Non-ELL,34,51,38,42,38,27,50.00%,31.40%,39.50%,38.10%,44.70%,55.60%,61.40%,44.80%,54.40%,44.60%,62.50%,69.10%
0040011,Avon School District,4,ELA,ELL,*,7,*,10,10,8,*,*,*,*,*,*,*,*,*,*,*,*
0040011,Avon School District,4,ELA,Non-ELL,*,226,*,230,177,214,52.80%,47.80%,53.10%,50.40%,44.10%,44.90%,72.10%,66.80%,71.60%,69.30%,66.70%,66.30%
0040011,Avon School District,4,Math,ELL,8,7,*,10,10,8,*,*,*,*,*,*,*,*,*,*,*,*
0040011,Avon School District,4,Math,Non-ELL,196,226,*,230,177,214,44.40%,40.70%,49.50%,42.60%,45.80%,37.90%,67.60%,67.20%,71.10%,70.70%,69.80%,68.70%
0040011,Avon School District,5,ELA,ELL,*,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*
0040011,Avon School District,5,ELA,Non-ELL,*,*,*,*,*,185,54.20%,54.00%,54.30%,51.90%,50.20%,33.50%,73.70%,71.40%,73.40%,68.50%,69.00%,52.00%
0040011,Avon School District,5,Math,ELL,*,*,*,*,*,6,*,*,*,*,*,*,*,*,*,*,*,*
0040011,Avon School District,5,Math,Non-ELL,*,*,*,*,*,185,40.70%,48.80%,42.90%,51.40%,50.20%,38.40%,60.20%,66.80%,63.20%,68.70%,66.80%,58.80%
0040011,Avon School District,6,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0040011,Avon School District,6,ELA,Non-ELL,*,*,214,*,*,*,63.50%,46.70%,55.60%,55.60%,37.80%,48.80%,80.00%,65.60%,70.70%,73.30%,54.10%,66.20%
0040011,Avon School District,6,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0040011,Avon School District,6,Math,Non-ELL,*,*,214,*,*,*,69.30%,51.00%,67.30%,62.80%,58.40%,62.50%,88.20%,69.90%,84.80%,82.10%,75.10%,78.50%
0040011,Avon School District,7,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0040011,Avon School District,7,ELA,Non-ELL,*,*,*,221,*,229,59.90%,41.70%,49.80%,56.10%,46.50%,45.40%,76.10%,56.90%,67.60%,73.30%,62.20%,61.60%
0040011,Avon School District,7,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0040011,Avon School District,7,Math,Non-ELL,*,*,*,220,*,228,63.30%,56.70%,64.10%,67.30%,51.20%,43.90%,82.20%,71.80%,81.70%,81.40%,64.20%,59.90%
0040011,Avon School District,8,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0040011,Avon School District,8,ELA,Non-ELL,*,*,262,*,*,264,50.00%,46.10%,56.10%,51.80%,44.30%,40.20%,64.80%,61.00%,70.20%,64.90%,59.80%,53.50%
0040011,Avon School District,8,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0040011,Avon School District,8,Math,Non-ELL,*,*,262,*,*,264,67.30%,71.80%,73.30%,57.60%,53.40%,50.00%,80.40%,85.00%,87.00%,69.80%,66.40%,62.50%
0050011,Barkhamsted School District,4,ELA,Non-ELL,45,34,32,26,28,23,55.60%,50.00%,34.40%,46.20%,60.70%,47.80%,76.20%,72.10%,65.10%,79.60%,81.50%,74.20%
0050011,Barkhamsted School District,4,Math,Non-ELL,45,33,32,26,28,23,35.60%,27.30%,28.10%,46.20%,42.90%,52.20%,68.10%,63.10%,65.40%,81.10%,70.30%,77.90%
0050011,Barkhamsted School District,5,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0050011,Barkhamsted School District,5,ELA,Non-ELL,44,43,36,*,23,28,40.90%,41.90%,38.90%,41.90%,34.80%,25.00%,68.50%,68.20%,60.70%,67.10%,67.20%,53.00%
0050011,Barkhamsted School District,5,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0050011,Barkhamsted School District,5,Math,Non-ELL,44,43,35,*,23,28,25.00%,30.20%,14.30%,58.10%,56.50%,35.70%,61.10%,47.60%,38.20%,74.60%,68.50%,54.80%
0050011,Barkhamsted School District,6,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0050011,Barkhamsted School District,6,ELA,Non-ELL,44,42,43,39,*,24,38.60%,42.90%,37.20%,51.30%,62.10%,45.80%,64.80%,62.00%,56.30%,67.00%,86.70%,61.60%
0050011,Barkhamsted School District,6,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0050011,Barkhamsted School District,6,Math,Non-ELL,44,42,42,39,*,24,43.20%,61.90%,59.50%,82.10%,69.00%,54.20%,69.90%,85.70%,79.40%,96.70%,82.70%,78.40%
0070011,Berlin School District,4,ELA,ELL,*,10,6,*,10,15,*,*,*,*,*,*,*,*,*,*,*,*
0070011,Berlin School District,4,ELA,Non-ELL,*,193,170,*,170,172,53.10%,47.70%,40.60%,39.20%,43.50%,40.10%,78.80%,67.80%,67.00%,62.60%,64.20%,66.90%
0070011,Berlin School District,4,Math,ELL,*,10,6,*,10,15,*,*,*,*,*,*,*,*,*,*,*,*
0070011,Berlin School District,4,Math,Non-ELL,*,192,170,*,170,172,64.20%,53.60%,42.40%,36.50%,48.20%,57.00%,89.20%,79.80%,71.30%,63.50%,72.60%,82.90%
0070011,Berlin School District,5,ELA,ELL,*,7,7,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*
0070011,Berlin School District,5,ELA,Non-ELL,*,176,201,*,*,186,52.10%,38.10%,39.80%,40.90%,47.00%,48.90%,75.40%,57.60%,63.10%,59.00%,67.80%,73.80%
0070011,Berlin School District,5,Math,ELL,*,6,6,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*
0070011,Berlin School District,5,Math,Non-ELL,*,176,201,*,*,186,34.50%,31.80%,44.80%,41.10%,42.10%,46.80%,60.20%,53.80%,66.60%,60.20%,61.90%,65.30%
0070011,Berlin School District,6,ELA,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0070011,Berlin School District,6,ELA,Non-ELL,*,*,*,*,186,*,50.70%,36.90%,38.50%,31.30%,38.20%,38.80%,69.80%,54.10%,60.00%,49.50%,57.90%,58.90%
0070011,Berlin School District,6,Math,ELL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
