"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, English Learner Status (EL)",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,Year,,,,,,,,,,,
,,,,,,2015-16,,2016-17,,2017-18,,2018-19,,2021-22,,2022-23,
District,District Code,School,School Code,Subject,English Learner Status (EL),Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%
Avon School District,0040011,Avon Middle School,0045111,ELA,Y,7,*,*,*,*,*,8,*,*,*,6,*
Avon School District,0040011,Avon Middle School,0045111,Math,N,532,*,*,*,*,*,502,*,*,*,518,*
Avon School District,0040011,Avon Middle School,0045111,Math,Y,7,*,*,*,*,*,8,*,*,*,6,*
Avon School District,0040011,Pine Grove School,0040411,ELA,N,223,*,244,*,254,*,251,76.1,208,*,245,*
Avon School District,0040011,Pine Grove School,0040411,ELA,Y,19,*,16,*,22,*,27,59.3,18,*,20,*
Avon School District,0040011,Pine Grove School,0040411,Math,N,224,*,244,*,254,*,251,*,208,*,244,*
Avon School District,0040011,Pine Grove School,0040411,Math,Y,19,*,16,*,22,*,27,*,18,*,20,*
Avon School District,0040011,Roaring Brook School,0040311,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Avon School District,0040011,Roaring Brook School,0040311,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Avon School District,0040011,Roaring Brook School,0040311,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Avon School District,0040011,Roaring Brook School,0040311,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Avon School District,0040011,Thompson Brook School,0040511,ELA,N,536,*,491,*,*,*,497,*,*,*,435,*
Avon School District,0040011,Thompson Brook School,0040511,ELA,Y,13,*,8,*,*,*,10,*,*,*,13,*
Avon School District,0040011,Thompson Brook School,0040511,Math,N,535,*,491,*,*,*,496,*,*,*,435,*
Avon School District,0040011,Thompson Brook School,0040511,Math,Y,13,*,8,*,*,*,10,*,*,*,13,*
Barkhamsted School District,0050011,Barkhamsted Elementary School,0050111,ELA,N,168,66.1,156,65.4,140,65,*,*,*,*,100,64
Barkhamsted School District,0050011,Barkhamsted Elementary School,0050111,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Barkhamsted School District,0050011,Barkhamsted Elementary School,0050111,Math,N,168,36.9,155,42.6,139,41.7,*,*,*,*,100,66
Barkhamsted School District,0050011,Barkhamsted Elementary School,0050111,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Barkhamsted School District,0050011,Bridges at Barkhamsted Elementary School,0050211,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Barkhamsted School District,0050011,Bridges at Barkhamsted Elementary School,0050211,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Berlin School District,0070011,Catherine M. McGee Middle School,0075111,ELA,N,666,*,706,*,646,*,651,*,579,*,569,*
Berlin School District,0070011,Catherine M. McGee Middle School,0075111,ELA,Y,8,*,6,*,10,*,13,*,9,*,13,*
Berlin School District,0070011,Catherine M. McGee Middle School,0075111,Math,N,666,*,706,*,646,*,651,*,572,*,562,*
Berlin School District,0070011,Catherine M. McGee Middle School,0075111,Math,Y,7,*,6,*,9,*,13,*,9,*,13,*
Berlin School District,0070011,Emma Hart Willard School,0070411,ELA,N,215,*,200,*,213,*,*,*,*,*,178,*
Berlin School District,0070011,Emma Hart Willard School,0070411,ELA,Y,11,*,13,*,10,*,*,*,*,*,6,*
Berlin School District,0070011,Emma Hart Willard School,0070411,Math,N,215,*,200,*,213,*,*,*,*,*,178,*
Berlin School District,0070011,Emma Hart Willard School,0070411,Math,Y,11,*,13,*,10,*,*,*,*,*,6,*
Berlin School District,0070011,Mary E. Griswold School,0070511,ELA,N,*,*,240,*,*,*,236,*,236,*,252,*
Berlin School District,0070011,Mary E. Griswold School,0070511,ELA,Y,*,*,6,*,*,*,8,*,12,*,12,*
Berlin School District,0070011,Mary E. Griswold School,0070511,Math,N,*,*,240,*,*,*,236,*,236,*,252,*
Berlin School District,0070011,Mary E. Griswold School,0070511,Math,Y,*,*,6,*,*,*,8,*,12,*,12,*
Berlin School District,0070011,Richard D. Hubbard School,0070111,ELA,N,*,*,*,*,98,*,109,*,84,*,104,*
Berlin School District,0070011,Richard D. Hubbard School,0070111,ELA,Y,*,*,*,*,8,*,7,*,18,*,20,*
Berlin School District,0070011,Richard D. Hubbard School,0070111,Math,N,*,*,*,*,97,*,107,*,84,*,105,*
Berlin School District,0070011,Richard D. Hubbard School,0070111,Math,Y,*,*,*,*,7,*,7,*,18,*,20,*
Bethany School District,0080011,Bethany Community School,0080111,ELA,N,224,65.2,*,*,*,*,*,*,195,*,225,*
Bethany School District,0080011,Bethany Community School,0080111,ELA,Y,*,*,*,*,*,*,*,*,15,*,19,*
Bethany School District,0080011,Bethany Community School,0080111,Math,N,224,63.4,*,*,*,*,*,*,195,*,224,*
Bethany School District,0080011,Bethany Community School,0080111,Math,Y,*,*,*,*,*,*,*,*,15,*,19,*
Bethel School District,0090011,Anna H. Rockwell School,0090411,ELA,N,115,*,*,*,104,*,106,*,*,*,*,*
Bethel School District,0090011,Anna H. Rockwell School,0090411,ELA,Y,10,*,*,*,6,*,7,*,*,*,*,*
Bethel School District,0090011,Anna H. Rockwell School,0090411,Math,N,115,*,*,*,104,*,106,*,*,*,*,*
Bethel School District,0090011,Anna H. Rockwell School,0090411,Math,Y,10,*,*,*,6,*,7,*,*,*,*,*
Bethel School District,0090011,Bethel Middle School,0095111,ELA,N,632,*,646,*,621,*,708,*,737,*,699,*
Bethel School District,0090011,Bethel Middle School,0095111,ELA,Y,16,*,22,*,25,*,28,*,29,*,48,*
Bethel School District,0090011,Bethel Middle School,0095111,Math,N,631,*,645,50.7,621,*,704,*,722,*,696,*
Bethel School District,0090011,Bethel Middle School,0095111,Math,Y,16,*,21,0,25,*,28,*,28,*,48,*
Bethel School District,0090011,Frank A. Berry School,0090111,ELA,N,119,*,*,*,95,*,95,*,*,*,*,*
Bethel School District,0090011,Frank A. Berry School,0090111,ELA,Y,7,*,*,*,12,*,15,*,*,*,*,*
Bethel School District,0090011,Frank A. Berry School,0090111,Math,N,119,*,*,*,95,*,94,*,*,*,*,*
Bethel School District,0090011,Frank A. Berry School,0090111,Math,Y,7,*,*,*,12,*,15,*,*,*,*,*
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,ELA,N,403,*,463,*,491,72.3,448,67.9,617,*,628,61.5
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,ELA,Y,17,*,16,*,25,24,31,19.4,61,*,59,13.6
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,Math,N,402,*,460,*,491,63.3,450,61.8,614,*,630,*
Bethel School District,0090011,Ralph M. T. Johnson School,0090511,Math,Y,17,*,16,*,25,24,31,25.8,61,16.4,59,20.3
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,ELA,N,*,*,221,*,240,*,*,*,207,*,187,*
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,ELA,Y,*,*,6,*,7,*,*,*,17,*,17,*
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,Math,N,*,*,221,*,240,*,*,*,206,*,186,*
Bloomfield School District,0110011,Carmen Arace Intermediate School,0110711,Math,Y,*,*,6,*,8,*,*,*,17,*,17,*
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,ELA,N,*,*,*,*,*,*,*,*,229,*,237,*
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,ELA,Y,*,*,*,*,*,*,*,*,7,*,9,*
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,Math,N,*,*,*,*,*,*,*,*,227,*,237,*
Bloomfield School District,0110011,Carmen Arace Middle School,0115211,Math,Y,*,*,*,*,*,*,*,*,7,*,9,*
Bloomfield School District,0110011,Global Experience Magnet School,0116311,ELA,N,*,*,*,*,*,*,85,*,66,*,76,*
Bloomfield School District,0110011,Global Experience Magnet School,0116311,ELA,Y,*,*,*,*,*,*,8,*,7,*,6,*
Bloomfield School District,0110011,Global Experience Magnet School,0116311,Math,N,*,*,*,*,*,*,85,*,66,*,76,*
Bloomfield School District,0110011,Global Experience Magnet School,0116311,Math,Y,*,*,*,*,*,*,8,*,7,*,6,*
Bloomfield School District,0110011,Metacomet School,0110511,ELA,N,246,*,241,*,*,*,252,*,201,*,198,*
Bloomfield School District,0110011,Metacomet School,0110511,ELA,Y,8,*,6,*,*,*,10,*,18,*,16,*
Bloomfield School District,0110011,Metacomet School,0110511,Math,N,245,*,239,*,*,*,252,*,201,*,198,*
Bloomfield School District,0110011,Metacomet School,0110511,Math,Y,8,*,6,*,*,*,10,*,18,*,16,*
Bloomfield School District,0110011,Steps to Success,0110111,ELA,N,*,*,*,*,*,*,11,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,Math,N,*,*,*,*,*,*,11,*,*,*,*,*
Bloomfield School District,0110011,Steps to Success,0110111,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Bolton School District,0120011,Bolton Center School,0120111,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Bolton School District,0120011,Bolton Center School,0120111,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Bolton School District,0120011,Bolton Center School,0120111,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Bolton School District,0120011,Bolton Center School,0120111,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Bozrah School District,0130011,Fields Memorial School,0130111,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Branford School District,0140011,Francis Walsh Intermediate School,0145111,ELA,N,861,*,831,*,840,*,838,*,740,53.2,711,*
Branford School District,0140011,Francis Walsh Intermediate School,0145111,ELA,Y,20,*,20,*,27,*,24,*,41,17.1,56,23.2
Branford School District,0140011,Francis Walsh Intermediate School,0145111,Math,N,858,*,830,*,839,50.9,835,*,740,*,710,*
Branford School District,0140011,Francis Walsh Intermediate School,0145111,Math,Y,20,*,20,*,27,25.9,24,*,41,*,56,21.4
Branford School District,0140011,John B. Sliney School,0141611,ELA,N,130,*,123,*,110,*,103,*,84,*,83,*
Branford School District,0140011,John B. Sliney School,0141611,ELA,Y,9,*,12,*,6,*,6,*,12,*,11,*
Branford School District,0140011,John B. Sliney School,0141611,Math,N,130,*,123,*,110,*,102,*,84,*,83,*
Branford School District,0140011,John B. Sliney School,0141611,Math,Y,10,*,12,*,6,*,6,*,12,*,11,*
Branford School District,0140011,Mary R. Tisko School,0141511,ELA,N,*,*,*,*,140,*,*,*,129,*,128,*
Branford School District,0140011,Mary R. Tisko School,0141511,ELA,Y,*,*,*,*,6,*,*,*,10,*,8,*
Branford School District,0140011,Mary R. Tisko School,0141511,Math,N,*,*,*,*,140,*,*,*,129,*,128,*
Branford School District,0140011,Mary R. Tisko School,0141511,Math,Y,*,*,*,*,6,*,*,*,10,*,8,*
Branford School District,0140011,Mary T. Murphy School,0141411,ELA,N,151,*,135,*,122,*,118,53.4,114,*,114,50
Branford School District,0140011,Mary T. Murphy School,0141411,ELA,Y,15,*,14,*,18,*,20,*,25,*,32,46.9
Branford School District,0140011,Mary T. Murphy School,0141411,Math,N,151,*,135,*,122,*,118,*,112,*,114,59.6
Branford School District,0140011,Mary T. Murphy School,0141411,Math,Y,15,*,14,*,18,*,20,*,25,*,32,*
Brass City Charter School District,2900013,Brass City Charter School,2900113,ELA,N,39,82.1,76,69.7,111,65.8,*,*,*,*,204,*
Brass City Charter School District,2900013,Brass City Charter School,2900113,ELA,Y,*,*,*,*,*,*,*,*,*,*,9,*
Brass City Charter School District,2900013,Brass City Charter School,2900113,Math,N,39,82.1,76,59.2,111,66.7,*,*,*,*,203,*
Brass City Charter School District,2900013,Brass City Charter School,2900113,Math,Y,*,*,*,*,*,*,*,*,*,*,9,*
Bridgeport School District,0150011,Barnum School,0150111,ELA,N,282,*,271,15.5,250,*,250,*,233,*,213,16.9
Bridgeport School District,0150011,Barnum School,0150111,ELA,Y,29,0,49,0,65,*,75,*,91,*,94,6.4
Bridgeport School District,0150011,Barnum School,0150111,Math,N,282,*,270,*,248,*,250,*,232,*,213,*
Bridgeport School District,0150011,Barnum School,0150111,Math,Y,29,*,49,*,64,*,75,*,91,*,94,*
Bridgeport School District,0150011,Beardsley School,0150211,ELA,N,163,*,163,*,161,*,141,*,108,*,108,*
Bridgeport School District,0150011,Beardsley School,0150211,ELA,Y,11,*,20,*,16,*,16,*,21,0,21,*
Bridgeport School District,0150011,Beardsley School,0150211,Math,N,163,*,163,*,161,*,140,*,108,13,108,*
Bridgeport School District,0150011,Beardsley School,0150211,Math,Y,11,*,20,*,16,*,16,*,21,0,21,*
Bridgeport School District,0150011,Black Rock School,0150311,ELA,N,205,40.5,198,*,207,*,234,*,200,*,195,*
Bridgeport School District,0150011,Black Rock School,0150311,ELA,Y,48,12.5,46,*,58,*,58,*,73,*,74,*
Bridgeport School District,0150011,Black Rock School,0150311,Math,N,205,*,198,*,207,*,234,*,200,*,195,*
Bridgeport School District,0150011,Black Rock School,0150311,Math,Y,48,*,46,*,58,*,58,*,73,*,74,*
Bridgeport School District,0150011,Blackham School,0154011,ELA,N,645,*,613,21.5,563,31.4,555,35,517,25.9,472,24.2
Bridgeport School District,0150011,Blackham School,0154011,ELA,Y,119,*,141,10.6,166,7.2,172,7,244,5.7,256,3.5
Bridgeport School District,0150011,Blackham School,0154011,Math,N,645,*,613,13.1,562,18.5,553,19.9,516,12.4,471,10
