"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,Year,,,,,,,,,,,
,,,,,,2015-16,,2016-17,,2017-18,,2018-19,,2021-22,,2022-23,
District,District Code,School,School Code,Subject,Special Education Status (SWD),Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%
Area Cooperative Educational Services,2440014,ACES at Ansonia Middle School,2440514,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,ACES at Ansonia Middle School,2440514,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,ACES at Ansonia Middle School,2440514,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,ACES at Chase,2445114,ELA,N,*,*,*,*,*,*,*,*,585,48,560,44.5
Area Cooperative Educational Services,2440014,ACES at Chase,2445114,ELA,Y,*,*,*,*,*,*,*,*,81,14.8,84,7.1
Area Cooperative Educational Services,2440014,ACES at Chase,2445114,Math,N,*,*,*,*,*,*,*,*,584,*,560,*
Area Cooperative Educational Services,2440014,ACES at Chase,2445114,Math,Y,*,*,*,*,*,*,*,*,81,*,84,*
Area Cooperative Educational Services,2440014,ACES at Mead Elementary School,2440414,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,ACES at Mead Elementary School,2440414,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,Center for Autism Spectrum and Development Disorders,2449614,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,Center for Autism Spectrum and Development Disorders,2449614,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,Mill Academy,2449414,ELA,N,9,*,*,*,*,*,9,*,*,*,*,*
Area Cooperative Educational Services,2440014,Mill Academy,2449414,ELA,Y,130,*,*,*,*,*,130,*,*,*,*,*
Area Cooperative Educational Services,2440014,Mill Academy,2449414,Math,N,9,*,*,*,*,*,8,*,*,*,*,*
Area Cooperative Educational Services,2440014,Mill Academy,2449414,Math,Y,124,*,*,*,*,*,120,0,*,*,*,*
Area Cooperative Educational Services,2440014,The Bridge at ACES,2440614,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,The Bridge at ACES,2440614,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,The Bridge at ACES,2440614,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,The Bridge at ACES,2440614,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,Thomas Edison Magnet Middle School,2445114,ELA,N,644,42.7,652,*,619,*,612,*,*,*,*,*
Area Cooperative Educational Services,2440014,Thomas Edison Magnet Middle School,2445114,ELA,Y,80,7.5,67,*,79,12.7,79,*,*,*,*,*
Area Cooperative Educational Services,2440014,Thomas Edison Magnet Middle School,2445114,Math,N,644,*,652,34.8,619,*,611,*,*,*,*,*
Area Cooperative Educational Services,2440014,Thomas Edison Magnet Middle School,2445114,Math,Y,80,*,67,0,79,*,79,*,*,*,*,*
Area Cooperative Educational Services,2440014,Village School,2449514,ELA,Y,*,*,*,*,*,*,*,*,15,*,13,*
Area Cooperative Educational Services,2440014,Village School,2449514,Math,Y,*,*,*,*,*,*,*,*,15,*,12,*
Area Cooperative Educational Services,2440014,Whitney Academy,2449214,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,Whitney Academy,2449214,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,Whitney High School North,2449114,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,Whitney High School North,2449114,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Area Cooperative Educational Services,2440014,Wintergreen Interdistrict  Magnet School,2440314,ELA,N,361,*,354,*,345,*,303,*,*,*,*,*
Area Cooperative Educational Services,2440014,Wintergreen Interdistrict  Magnet School,2440314,ELA,Y,50,*,51,*,54,*,50,*,*,*,*,*
