"Smarter Balanced Assessments, Trend",,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, English Learner Status (EL)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,Year,,,,,,,,,,,
,,,,2015-16,,2016-17,,2017-18,,2018-19,,2021-22,,2022-23,
District,District Code,Subject,English Learner Status (EL),Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%,Total Number with Scored Tests,Percentage Level 3 or 4 (Met or Exceeded)%
Guilford School District,0600011,ELA,N,1601,82.4,1550,*,1523,*,1508,82.2,1353,*,1360,*
Guilford School District,0600011,ELA,Y,23,26.1,21,*,25,*,27,25.9,29,*,35,22.9
Guilford School District,0600011,Math,N,1600,*,1550,*,1523,78.9,1507,78.5,1352,*,1359,67
Guilford School District,0600011,Math,Y,23,*,21,*,25,32,27,25.9,29,34.5,35,37.1
Hamden School District,0620011,ELA,N,2286,*,2254,*,2285,*,2338,*,2187,46.4,2116,45.2
Hamden School District,0620011,ELA,Y,117,9.4,132,7.6,158,13.9,127,11.8,209,15.3,223,16.1
Hamden School District,0620011,Math,N,2275,39.3,2241,44.8,2273,43.7,2337,46.1,2172,36.2,2113,40.3
Hamden School District,0620011,Math,Y,116,12.9,132,10.6,159,15.7,128,24.2,209,16.3,223,14.3
Hampton School District,0630011,ELA,N,48,54.2,54,57.4,52,63.5,47,51.1,35,40,33,33.3
Hampton School District,0630011,Math,N,48,45.8,53,50.9,51,49,47,48.9,35,*,33,33.3
Hartford School District,0640011,ELA,N,7568,30.6,7285,26.3,6810,29.6,6579,30.2,5340,24.3,5023,22.9
Hartford School District,0640011,ELA,Y,1699,4.5,1668,2.9,1978,5.4,1985,5.5,1946,5,2016,4.9
Hartford School District,0640011,Math,N,7503,18.8,7182,18.2,6804,22.2,6540,21.8,5273,15,4978,16.3
Hartford School District,0640011,Math,Y,1674,3.3,1639,4,1973,6.2,1962,6.2,1925,6.3,2001,7.8
Hartland School District,0650011,ELA,N,126,68.3,129,76,116,74.1,103,76.7,*,*,82,72
Hartland School District,0650011,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Hartland School District,0650011,Math,N,125,52,127,52.8,116,52.6,103,57.3,*,*,82,57.3
Hartland School District,0650011,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Hebron School District,0670011,ELA,N,*,*,*,*,*,*,351,64.4,*,*,*,*
Hebron School District,0670011,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Hebron School District,0670011,Math,N,*,*,*,*,*,*,351,64.1,*,*,*,*
Hebron School District,0670011,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Highville Charter School District,2860013,ELA,N,*,*,*,*,196,25.5,*,*,*,*,*,*
Highville Charter School District,2860013,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Highville Charter School District,2860013,Math,N,*,*,*,*,196,14.3,*,*,*,*,*,*
Highville Charter School District,2860013,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Integrated Day Charter School District,2640013,ELA,N,187,*,181,*,182,*,178,*,201,*,212,*
Integrated Day Charter School District,2640013,ELA,Y,9,*,12,*,11,*,19,*,12,*,13,*
Integrated Day Charter School District,2640013,Math,N,183,*,179,*,181,*,178,*,201,*,211,*
Integrated Day Charter School District,2640013,Math,Y,9,*,11,*,11,*,19,*,12,*,13,*
Interdistrict School for Arts and Comm District,2650013,ELA,N,232,*,239,*,239,*,228,33.8,214,*,205,*
Interdistrict School for Arts and Comm District,2650013,ELA,Y,27,*,23,*,20,0,27,0,56,*,56,*
Interdistrict School for Arts and Comm District,2650013,Math,N,232,*,239,*,239,10,228,*,214,16.4,201,*
Interdistrict School for Arts and Comm District,2650013,Math,Y,26,0,23,*,20,0,27,0,56,0,55,*
Jumoke Academy District,2610013,ELA,N,418,38.5,412,32.5,420,37.1,410,33.9,357,*,340,*
Jumoke Academy District,2610013,ELA,Y,*,*,*,*,*,*,*,*,8,*,7,*
Jumoke Academy District,2610013,Math,N,419,20.3,409,22.5,418,24.4,408,23.8,356,*,339,*
Jumoke Academy District,2610013,Math,Y,*,*,*,*,*,*,*,*,8,*,7,*
Kent School District,0680011,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Kent School District,0680011,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Kent School District,0680011,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Kent School District,0680011,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Killingly School District,0690011,ELA,N,947,*,967,*,962,*,964,*,949,*,959,*
Killingly School District,0690011,ELA,Y,35,31.4,24,*,22,*,19,*,33,*,31,*
Killingly School District,0690011,Math,N,946,35.6,963,*,961,*,957,*,946,*,950,*
Killingly School District,0690011,Math,Y,35,25.7,24,*,22,*,19,*,33,*,31,*
Learn,2450014,ELA,N,357,*,409,50.1,454,*,478,*,231,*,226,*
Learn,2450014,ELA,Y,56,*,71,22.5,82,15.9,97,13.4,23,*,32,*
Learn,2450014,Math,N,357,32.2,407,32.2,455,27.5,478,31.4,229,*,225,*
Learn,2450014,Math,Y,56,10.7,68,14.7,82,11,97,10.3,23,*,32,*
Lebanon School District,0710011,ELA,N,439,66.5,*,*,*,*,*,*,383,*,388,*
Lebanon School District,0710011,ELA,Y,*,*,*,*,*,*,*,*,6,*,7,*
Lebanon School District,0710011,Math,N,439,57.4,*,*,*,*,*,*,380,*,387,*
Lebanon School District,0710011,Math,Y,*,*,*,*,*,*,*,*,6,*,7,*
Ledyard School District,0720011,ELA,N,989,*,1013,*,1023,*,1045,*,1049,*,1032,*
Ledyard School District,0720011,ELA,Y,14,*,12,*,15,*,18,*,18,*,23,*
Ledyard School District,0720011,Math,N,989,*,1006,*,1022,*,1043,*,1048,*,1030,40.8
Ledyard School District,0720011,Math,Y,13,*,12,*,15,*,18,*,19,*,23,39.1
Lisbon School District,0730011,ELA,N,*,*,*,*,247,63.6,*,*,*,*,*,*
Lisbon School District,0730011,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Lisbon School District,0730011,Math,N,*,*,*,*,247,40.5,*,*,*,*,*,*
Lisbon School District,0730011,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Litchfield School District,0740011,ELA,N,432,77.5,*,*,*,*,*,*,*,*,*,*
Litchfield School District,0740011,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Litchfield School District,0740011,Math,N,432,68.1,*,*,*,*,*,*,*,*,*,*
Litchfield School District,0740011,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Madison School District,0760011,ELA,N,*,*,1145,*,1027,*,997,*,1008,*,1008,*
Madison School District,0760011,ELA,Y,*,*,6,*,9,*,17,*,22,36.4,23,*
Madison School District,0760011,Math,N,*,*,1135,*,1025,*,993,*,1008,*,1007,*
Madison School District,0760011,Math,Y,*,*,6,*,9,*,17,*,22,*,23,*
Manchester School District,0770011,ELA,N,2503,41.9,2525,*,2527,37.9,2486,37,2367,29.9,2398,31.4
Manchester School District,0770011,ELA,Y,140,12.1,163,8,170,5.9,169,8.3,203,6.9,243,4.9
Manchester School District,0770011,Math,N,2500,30.6,2506,32,2517,28.5,2443,29.8,2344,21.3,2379,24.8
Manchester School District,0770011,Math,Y,140,12.9,161,7.5,169,11.8,166,13.3,204,6.9,240,7.5
Mansfield School District,0780011,ELA,N,726,80.4,724,*,713,*,720,77.5,613,*,595,*
Mansfield School District,0780011,ELA,Y,34,20.6,29,31,29,*,34,44.1,31,32.3,31,*
Mansfield School District,0780011,Math,N,727,71.4,723,69,709,70.1,718,71.3,608,*,594,*
Mansfield School District,0780011,Math,Y,34,52.9,29,69,29,69,34,70.6,31,*,30,*
Marlborough School District,0790011,ELA,N,340,73.5,329,72,*,*,*,*,*,*,*,*
Marlborough School District,0790011,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Marlborough School District,0790011,Math,N,339,74.3,329,68.7,*,*,*,*,*,*,*,*
Marlborough School District,0790011,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Meriden School District,0800011,ELA,N,2931,*,2956,42.7,2998,49.6,3009,53.7,3213,48.1,3226,50.4
Meriden School District,0800011,ELA,Y,462,7.8,486,8.6,570,13.7,580,16,692,14.7,748,16
Meriden School District,0800011,Math,N,2899,28.6,2940,33.1,2957,38.7,2977,42.8,3191,34.2,3206,40
Meriden School District,0800011,Math,Y,454,6.4,485,8.9,562,14.6,581,15.3,690,13.5,739,19.1
Middletown School District,0830011,ELA,N,2019,*,2028,*,1939,*,1888,52.6,1911,*,1900,*
Middletown School District,0830011,ELA,Y,69,10.1,75,*,76,*,87,13.8,101,16.8,106,11.3
Middletown School District,0830011,Math,N,2014,*,2021,40,1934,*,1882,41.6,1905,29.3,1893,30
Middletown School District,0830011,Math,Y,69,*,75,9.3,76,*,90,16.7,101,8.9,105,8.6
Milford School District,0840011,ELA,N,2646,*,2585,*,2499,64,2377,*,2264,57.3,2237,*
Milford School District,0840011,ELA,Y,51,19.6,55,30.9,51,21.6,61,21.3,70,22.9,72,12.5
Milford School District,0840011,Math,N,2638,*,2570,*,2498,*,2381,*,2261,*,2234,49
Milford School District,0840011,Math,Y,51,21.6,53,*,51,*,61,*,70,22.9,72,19.4
Monroe School District,0850011,ELA,N,1430,*,1451,*,1435,*,1403,*,1470,*,1470,74.3
Monroe School District,0850011,ELA,Y,6,*,6,*,8,*,11,*,22,*,42,23.8
Monroe School District,0850011,Math,N,1430,*,1449,*,1434,*,1399,*,1463,*,1465,65.8
Monroe School District,0850011,Math,Y,6,*,6,*,8,*,11,*,21,*,42,14.3
Montville School District,0860011,ELA,N,1018,*,1017,59.7,981,61.3,925,*,918,*,893,*
Montville School District,0860011,ELA,Y,26,*,26,38.5,40,17.5,39,30.8,42,*,49,20.4
Montville School District,0860011,Math,N,1017,*,1016,51.9,978,*,921,*,916,40,894,45
Montville School District,0860011,Math,Y,26,30.8,26,46.2,40,32.5,39,*,42,28.6,49,*
Naugatuck School District,0880011,ELA,N,1865,49.9,1819,49.9,1785,*,1803,*,1722,*,1679,*
Naugatuck School District,0880011,ELA,Y,86,11.6,101,9.9,114,11.4,148,14.9,200,11,228,9.6
Naugatuck School District,0880011,Math,N,1865,32.7,1817,42.3,1781,51.1,1804,51.3,1717,35,1676,33.2
Naugatuck School District,0880011,Math,Y,86,19.8,100,20,114,16.7,149,20.1,200,11.5,227,9.3
New Beginnings Inc Family Academy District,2800013,ELA,N,237,31.6,244,24.6,*,*,*,*,228,*,149,*
New Beginnings Inc Family Academy District,2800013,ELA,Y,*,*,*,*,*,*,*,*,16,*,17,*
New Beginnings Inc Family Academy District,2800013,Math,N,237,19.8,244,11.9,*,*,*,*,226,*,149,*
New Beginnings Inc Family Academy District,2800013,Math,Y,*,*,*,*,*,*,*,*,16,*,17,*
New Britain School District,0890011,ELA,N,3592,26.2,3694,23,3815,26.4,3800,24,3591,19.5,3448,19.1
New Britain School District,0890011,ELA,Y,739,2.6,762,1.8,841,1.8,854,2.9,824,2.4,923,4.1
New Britain School District,0890011,Math,N,3570,14.9,3684,14.3,3806,16.2,3775,13.2,3570,8.9,3411,12
New Britain School District,0890011,Math,Y,732,1.5,754,2,839,2.3,844,3,812,1.2,917,3.5
New Canaan School District,0900011,ELA,N,2001,*,1994,88.2,1925,88.5,1942,*,1895,*,1909,*
New Canaan School District,0900011,ELA,Y,15,*,21,66.7,22,72.7,25,*,13,*,18,*
New Canaan School District,0900011,Math,N,2002,*,1991,*,1923,87.8,1941,*,1895,*,1907,*
New Canaan School District,0900011,Math,Y,15,*,21,*,22,86.4,25,*,13,*,18,*
New Fairfield School District,0910011,ELA,N,968,*,960,*,912,*,936,74.6,903,*,891,*
New Fairfield School District,0910011,ELA,Y,17,*,10,*,18,*,23,26.1,46,*,47,*
New Fairfield School District,0910011,Math,N,954,*,955,*,907,*,933,*,902,64.4,888,68.5
New Fairfield School District,0910011,Math,Y,17,*,10,*,18,*,23,*,46,45.7,47,42.6
New Hartford School District,0920011,ELA,N,283,69.6,271,61.6,250,65.6,*,*,246,*,238,*
New Hartford School District,0920011,ELA,Y,*,*,*,*,*,*,*,*,6,*,6,*
New Hartford School District,0920011,Math,N,283,52.7,271,50.2,248,56.5,*,*,244,*,237,*
New Hartford School District,0920011,Math,Y,*,*,*,*,*,*,*,*,6,*,6,*
New Haven School District,0930011,ELA,N,7364,36.9,7496,36.3,7450,38.8,7359,39.5,6374,28.4,6032,27.3
New Haven School District,0930011,ELA,Y,1596,10,1749,10.6,1782,11.2,1757,13.4,1874,7,1991,6.1
New Haven School District,0930011,Math,N,7352,20.8,7471,23.7,7429,24.3,7336,25.2,6316,13.6,5983,15.9
New Haven School District,0930011,Math,Y,1591,7.6,1746,8.1,1783,8.8,1750,11.3,1863,4.4,1981,6.2
New London School District,0950011,ELA,N,1090,35.8,1179,34.8,1220,*,1126,40.4,966,27.3,908,28.1
New London School District,0950011,ELA,Y,349,6,377,4.2,392,5.4,397,6.3,412,5.6,414,5.3
New London School District,0950011,Math,N,1088,22.2,1176,22.1,1216,26.7,1125,28.9,947,14.5,903,15.5
New London School District,0950011,Math,Y,346,4,376,3.5,391,5.1,394,6.1,414,3.9,412,5.3
New Milford School District,0960011,ELA,N,1811,*,1790,*,1767,60,1662,*,1426,*,1404,43.2
New Milford School District,0960011,ELA,Y,57,17.5,61,*,72,13.9,82,11,114,6.1,141,7.8
New Milford School District,0960011,Math,N,1778,47.9,1767,*,1753,48.7,1651,*,1411,37,1393,34.3
New Milford School District,0960011,Math,Y,57,10.5,61,21.3,72,8.3,82,12.2,114,5.3,141,5.7
Newington School District,0940011,ELA,N,1845,*,1828,*,1805,*,1776,*,1553,56.4,1543,*
Newington School District,0940011,ELA,Y,50,*,73,20.5,92,21.7,109,22,152,9.9,175,18.3
Newington School District,0940011,Math,N,1842,*,1824,*,1804,*,1776,*,1539,44.6,1533,47.2
Newington School District,0940011,Math,Y,50,22,73,26,92,22.8,104,26,153,19,174,28.2
Newtown School District,0970011,ELA,N,2058,*,*,*,1877,*,1843,*,1708,72.5,1731,*
Newtown School District,0970011,ELA,Y,7,*,*,*,10,*,11,*,26,23.1,25,*
Newtown School District,0970011,Math,N,2055,*,*,*,1877,*,1843,*,1706,*,1728,*
Newtown School District,0970011,Math,Y,7,*,*,*,10,*,11,*,26,*,25,*
Norfolk School District,0980011,ELA,N,57,56.1,52,51.9,*,*,*,*,*,*,35,*
Norfolk School District,0980011,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Norfolk School District,0980011,Math,N,57,54.4,52,38.5,*,*,*,*,*,*,35,40
Norfolk School District,0980011,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
North Branford School District,0990011,ELA,N,829,*,804,*,812,*,792,*,717,*,692,*
North Branford School District,0990011,ELA,Y,13,*,9,*,9,*,8,*,7,*,12,*
North Branford School District,0990011,Math,N,829,*,802,*,812,*,790,*,715,*,692,*
North Branford School District,0990011,Math,Y,13,*,9,*,9,*,8,*,7,*,12,*
North Canaan School District,1000011,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
North Canaan School District,1000011,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
North Canaan School District,1000011,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
North Canaan School District,1000011,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
North Haven School District,1010011,ELA,N,1411,72.1,1373,*,1394,*,1340,*,1326,67.2,1368,64.8
North Haven School District,1010011,ELA,Y,33,27.3,36,*,34,*,37,*,65,35.4,80,31.3
North Haven School District,1010011,Math,N,1407,60.4,1369,62.7,1389,*,1337,65.9,1322,56.6,1363,59.6
North Haven School District,1010011,Math,Y,33,45.5,34,47.1,34,*,37,37.8,66,34.8,80,37.5
North Stonington School District,1020011,ELA,N,*,*,*,*,*,*,342,80.1,344,69.8,330,65.2
North Stonington School District,1020011,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
North Stonington School District,1020011,Math,N,*,*,*,*,*,*,342,78.4,344,67.2,330,71.5
North Stonington School District,1020011,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Norwalk School District,1030011,ELA,N,4301,53.6,4349,55.5,4351,54.7,4247,55.9,3935,*,3821,47.6
Norwalk School District,1030011,ELA,Y,733,8.7,776,8.2,809,13.7,887,10.9,930,7.7,1051,6.6
Norwalk School District,1030011,Math,N,4291,38.3,4342,44.1,4352,46.2,4247,46,3916,35.3,3809,38.7
Norwalk School District,1030011,Math,Y,736,7.9,773,12,810,13.7,884,14.5,926,7.6,1047,9.3
Norwich School District,1040011,ELA,N,1867,*,1841,37.3,1724,36.8,1766,40.3,1661,29.4,1590,29.6
Norwich School District,1040011,ELA,Y,298,7.7,329,10.9,352,12.8,365,10.1,409,8.6,487,9.7
Norwich School District,1040011,Math,N,1865,23.2,1836,27.1,1720,28,1762,30.2,1646,18.7,1578,20.5
Norwich School District,1040011,Math,Y,296,7.4,328,10.7,351,10,364,11.3,405,7.4,486,9.3
Odyssey Community School District,2630013,ELA,N,*,*,206,*,207,*,199,*,184,*,199,*
Odyssey Community School District,2630013,ELA,Y,*,*,6,*,10,*,19,*,20,*,17,*
Odyssey Community School District,2630013,Math,N,*,*,206,*,207,*,198,*,184,*,199,*
Odyssey Community School District,2630013,Math,Y,*,*,6,*,10,*,19,*,20,*,17,*
Old Saybrook School District,1060011,ELA,N,595,*,528,*,512,*,486,*,430,*,412,*
Old Saybrook School District,1060011,ELA,Y,15,*,17,*,29,*,32,31.3,43,25.6,44,27.3
Old Saybrook School District,1060011,Math,N,593,*,528,*,510,*,485,*,426,62.7,411,*
Old Saybrook School District,1060011,Math,Y,15,*,17,*,29,*,32,34.4,43,16.3,44,22.7
Orange School District,1070011,ELA,N,703,*,645,*,648,*,646,*,643,74.5,677,*
Orange School District,1070011,ELA,Y,17,*,20,*,25,*,21,*,34,29.4,34,20.6
Orange School District,1070011,Math,N,702,*,645,*,646,*,643,*,643,*,676,*
Orange School District,1070011,Math,Y,17,*,20,*,25,*,21,*,34,20.6,33,*
Oxford School District,1080011,ELA,N,930,*,904,*,859,*,832,*,735,*,726,*
Oxford School District,1080011,ELA,Y,19,*,11,*,20,*,21,*,13,*,18,*
Oxford School District,1080011,Math,N,928,*,900,*,856,*,832,*,732,*,723,*
Oxford School District,1080011,Math,Y,19,*,11,*,20,*,21,*,13,*,18,*
Park City Prep Charter School District,2830013,ELA,N,*,*,325,*,316,*,326,*,297,*,318,*
Park City Prep Charter School District,2830013,ELA,Y,*,*,17,*,30,*,24,*,39,25.6,55,*
Park City Prep Charter School District,2830013,Math,N,*,*,321,*,315,*,322,*,290,*,312,37.2
Park City Prep Charter School District,2830013,Math,Y,*,*,17,*,30,*,23,*,39,*,53,22.6
Plainfield School District,1090011,ELA,N,1005,*,997,*,959,*,941,*,863,*,835,*
Plainfield School District,1090011,ELA,Y,12,*,12,*,15,*,22,*,23,*,16,*
Plainfield School District,1090011,Math,N,1005,*,996,*,959,*,942,44.2,862,*,833,*
Plainfield School District,1090011,Math,Y,12,*,12,*,15,*,23,30.4,23,*,16,*
Plainville School District,1100011,ELA,N,1001,*,992,*,971,*,968,*,955,56.5,931,*
Plainville School District,1100011,ELA,Y,41,*,59,23.7,57,29.8,62,24.2,84,26.2,99,18.2
Plainville School District,1100011,Math,N,1001,*,991,*,971,*,965,55.2,954,40.8,929,49.5
Plainville School District,1100011,Math,Y,41,29.3,58,27.6,57,19.3,62,24.2,84,27.4,99,22.2
Plymouth School District,1110011,ELA,N,649,*,659,*,658,*,634,*,571,*,559,*
Plymouth School District,1110011,ELA,Y,8,*,8,*,7,*,12,*,14,*,19,*
Plymouth School District,1110011,Math,N,649,*,660,*,657,*,634,*,570,*,558,*
Plymouth School District,1110011,Math,Y,8,*,8,*,7,*,12,*,14,*,18,*
Pomfret School District,1120011,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Pomfret School District,1120011,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Pomfret School District,1120011,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Pomfret School District,1120011,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Portland School District,1130011,ELA,N,623,*,605,*,595,*,588,*,566,*,584,64.4
Portland School District,1130011,ELA,Y,6,*,8,*,6,*,10,*,28,*,36,16.7
Portland School District,1130011,Math,N,623,*,603,*,594,*,587,*,566,*,582,*
Portland School District,1130011,Math,Y,6,*,8,*,6,*,10,*,28,*,36,19.4
Preston School District,1140011,ELA,N,*,*,*,*,*,*,*,*,257,*,258,*
Preston School District,1140011,ELA,Y,*,*,*,*,*,*,*,*,6,*,6,*
Preston School District,1140011,Math,N,*,*,*,*,*,*,*,*,257,*,259,*
Preston School District,1140011,Math,Y,*,*,*,*,*,*,*,*,6,*,6,*
Putnam School District,1160011,ELA,N,509,*,515,*,498,*,504,*,484,*,483,*
Putnam School District,1160011,ELA,Y,13,*,21,*,23,*,19,*,22,*,23,*
Putnam School District,1160011,Math,N,507,*,503,*,497,*,501,*,477,*,482,*
Putnam School District,1160011,Math,Y,13,*,22,*,23,*,19,*,22,*,23,*
Redding School District,1170011,ELA,N,643,*,619,*,*,*,*,*,496,*,516,*
Redding School District,1170011,ELA,Y,11,*,8,*,*,*,*,*,7,*,12,*
Redding School District,1170011,Math,N,643,*,619,*,*,*,*,*,491,*,515,*
Redding School District,1170011,Math,Y,11,*,8,*,*,*,*,*,7,*,12,*
Regional School District 01,2010012,ELA,N,6,*,*,*,*,*,6,*,*,*,*,*
Regional School District 01,2010012,Math,N,6,*,*,*,*,*,*,*,*,*,*,*
Regional School District 04,2040012,ELA,N,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 04,2040012,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 04,2040012,Math,N,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 04,2040012,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 05,2050012,ELA,N,*,*,*,*,*,*,*,*,695,*,697,*
Regional School District 05,2050012,ELA,Y,*,*,*,*,*,*,*,*,11,*,8,*
Regional School District 05,2050012,Math,N,*,*,*,*,*,*,*,*,691,*,692,*
Regional School District 05,2050012,Math,Y,*,*,*,*,*,*,*,*,10,*,8,*
Regional School District 06,2060012,ELA,N,*,*,*,*,*,*,*,*,300,*,294,*
Regional School District 06,2060012,ELA,Y,*,*,*,*,*,*,*,*,8,*,9,*
Regional School District 06,2060012,Math,N,*,*,*,*,*,*,*,*,298,*,292,*
Regional School District 06,2060012,Math,Y,*,*,*,*,*,*,*,*,8,*,9,*
Regional School District 07,2070012,ELA,N,312,70.2,336,69.3,303,68.3,279,72,*,*,255,67.5
Regional School District 07,2070012,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 07,2070012,Math,N,312,66.7,336,55.7,301,50.5,278,46.8,*,*,256,62.1
Regional School District 07,2070012,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 08,2080012,ELA,N,558,71.1,506,67.2,*,*,*,*,*,*,366,55.5
Regional School District 08,2080012,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 08,2080012,Math,N,558,58.8,505,65,*,*,*,*,*,*,366,51.9
Regional School District 08,2080012,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 10,2100012,ELA,N,1104,*,1114,*,1070,*,997,*,981,*,942,*
Regional School District 10,2100012,ELA,Y,14,*,13,*,9,*,15,*,14,*,20,*
Regional School District 10,2100012,Math,N,1103,*,1111,*,1070,*,996,*,979,*,941,*
Regional School District 10,2100012,Math,Y,14,*,13,*,9,*,15,*,14,*,20,*
Regional School District 11,2110012,ELA,N,90,67.8,96,61.5,*,*,*,*,79,58.2,98,59.2
Regional School District 11,2110012,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 11,2110012,Math,N,89,37.1,96,29.2,*,*,*,*,79,44.3,97,41.2
Regional School District 11,2110012,Math,Y,*,*,*,*,*,*,*,*,*,*,*,*
Regional School District 12,2120012,ELA,N,304,*,*,*,*,*,*,*,*,*,*,*
Regional School District 12,2120012,ELA,Y,6,*,*,*,*,*,*,*,*,*,*,*
Regional School District 12,2120012,Math,N,303,*,*,*,*,*,*,*,*,*,*,*
Regional School District 12,2120012,Math,Y,6,*,*,*,*,*,*,*,*,*,*,*
Regional School District 13,2130012,ELA,N,818,66.7,800,66,*,*,*,*,588,*,605,*
Regional School District 13,2130012,ELA,Y,*,*,*,*,*,*,*,*,10,*,18,*
Regional School District 13,2130012,Math,N,817,52.3,800,57.4,*,*,*,*,586,*,600,*
Regional School District 13,2130012,Math,Y,*,*,*,*,*,*,*,*,10,*,18,*
Regional School District 14,2140012,ELA,N,649,*,689,*,656,*,640,*,580,*,582,*
Regional School District 14,2140012,ELA,Y,11,*,10,*,9,*,9,*,8,*,13,*
Regional School District 14,2140012,Math,N,648,*,689,*,656,*,640,*,577,*,580,*
Regional School District 14,2140012,Math,Y,11,*,10,*,9,*,9,*,8,*,13,*
Regional School District 15,2150012,ELA,N,1785,*,1700,*,1631,*,1565,*,1552,*,1572,*
Regional School District 15,2150012,ELA,Y,11,*,11,*,11,*,13,*,23,*,24,*
Regional School District 15,2150012,Math,N,1782,*,1698,*,1631,*,1564,*,1536,*,1568,*
Regional School District 15,2150012,Math,Y,11,*,11,*,11,*,13,*,23,*,24,*
Regional School District 16,2160012,ELA,N,986,*,972,*,978,*,958,*,873,*,852,*
Regional School District 16,2160012,ELA,Y,14,*,13,*,19,*,8,*,14,*,22,*
Regional School District 16,2160012,Math,N,981,*,967,*,979,*,959,*,872,*,851,62.3
Regional School District 16,2160012,Math,Y,14,*,12,*,19,*,8,*,14,*,22,27.3
Regional School District 17,2170012,ELA,N,*,*,*,*,953,*,910,*,767,*,791,*
Regional School District 17,2170012,ELA,Y,*,*,*,*,6,*,6,*,7,*,7,*
Regional School District 17,2170012,Math,N,*,*,*,*,950,*,908,*,767,*,789,*
Regional School District 17,2170012,Math,Y,*,*,*,*,6,*,6,*,7,*,7,*
Regional School District 18,2180012,ELA,N,*,*,548,*,541,*,512,*,502,*,508,*
Regional School District 18,2180012,ELA,Y,*,*,7,*,7,*,11,*,13,*,19,*
Regional School District 18,2180012,Math,N,*,*,546,*,539,*,511,*,501,*,508,*
Regional School District 18,2180012,Math,Y,*,*,7,*,7,*,11,*,12,*,19,*
Ridgefield School District,1180011,ELA,N,2303,*,2244,80.3,2170,81.7,2131,*,1940,*,1990,*
Ridgefield School District,1180011,ELA,Y,20,*,26,23.1,23,30.4,33,*,26,*,28,*
Ridgefield School District,1180011,Math,N,2298,*,2237,*,2167,*,2123,77.7,1909,*,1975,76.2
Ridgefield School District,1180011,Math,Y,20,*,26,*,23,*,33,69.7,25,*,28,42.9
Rocky Hill School District,1190011,ELA,N,1080,69.8,1105,72.4,1135,80.1,1167,78.7,1097,75.6,1072,71.5
Rocky Hill School District,1190011,ELA,Y,54,25.9,65,38.5,74,37.8,106,50.9,78,30.8,92,28.3
Rocky Hill School District,1190011,Math,N,1079,*,1105,61.9,1133,69.4,1167,70.9,1098,66,1070,68.6
Rocky Hill School District,1190011,Math,Y,54,24.1,65,44.6,73,43.8,105,48.6,78,43.6,92,40.2
Salem School District,1210011,ELA,N,246,82.1,262,80.5,254,78,*,*,*,*,*,*
Salem School District,1210011,ELA,Y,*,*,*,*,*,*,*,*,*,*,*,*
