"Smarter Balanced Growth Report, Trend",,,,,,,,,,,,,,,,,,,,,,
"All Districts, ELA and Math, All Grades Combined, All Students",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,Number ofMatched Students,,,,,,Growth Rate,,,,,,Average Percentageof Target Achieved,,,,,
,,,,,School Year,,,,,,School Year,,,,,,School Year,,,,,
District Code,District,School Code,School,Subject,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23,2015-16,2016-17,2017-18,2018-19,2021-22,2022-23
0510011,Fairfield School District,0511811,Osborn Hill School,ELA,176,170,159,150,118,123,61.40%,45.90%,51.60%,48.70%,44.10%,56.90%,80.40%,69.80%,77.50%,70.10%,65.50%,76.60%
0510011,Fairfield School District,0511811,Osborn Hill School,Math,176,170,158,149,118,122,46.60%,51.20%,69.60%,51.70%,39.80%,50.00%,76.90%,78.10%,91.90%,71.20%,64.00%,75.20%
0510011,Fairfield School District,0511211,Riverfield School,ELA,140,144,132,138,116,127,67.90%,58.30%,72.00%,60.10%,59.50%,63.80%,90.80%,76.10%,92.00%,83.70%,80.90%,80.70%
0510011,Fairfield School District,0511211,Riverfield School,Math,140,144,132,138,116,126,61.40%,62.50%,85.60%,65.90%,63.80%,69.00%,90.40%,88.90%,100.00%,84.00%,84.50%,86.90%
0510011,Fairfield School District,0515311,Roger Ludlowe Middle School,ELA,764,731,814,799,768,742,43.60%,46.10%,46.10%,44.10%,49.60%,43.40%,60.40%,61.80%,62.90%,58.80%,65.50%,58.90%
0510011,Fairfield School District,0515311,Roger Ludlowe Middle School,Math,764,731,812,797,762,739,52.90%,57.70%,48.80%,55.00%,58.50%,45.70%,71.30%,74.30%,65.80%,71.60%,74.40%,59.90%
0510011,Fairfield School District,0511311,Sherman School,ELA,152,164,171,152,133,116,59.20%,58.50%,59.10%,60.50%,51.90%,45.70%,79.00%,75.90%,82.60%,80.20%,72.40%,62.90%
0510011,Fairfield School District,0511311,Sherman School,Math,152,164,171,152,133,116,58.60%,54.90%,60.80%,58.60%,63.90%,62.90%,81.90%,82.20%,84.20%,79.70%,84.00%,81.30%
0510011,Fairfield School District,0511411,Stratfield School,ELA,165,147,143,138,98,100,46.10%,52.40%,52.40%,57.20%,57.10%,49.00%,71.30%,74.10%,75.20%,78.50%,80.40%,71.80%
0510011,Fairfield School District,0511411,Stratfield School,Math,165,147,143,137,98,100,47.30%,38.80%,51.00%,45.30%,61.20%,50.00%,73.50%,69.10%,78.60%,72.80%,81.80%,74.60%
0510011,Fairfield School District,0515111,Tomlinson Middle School,ELA,641,648,625,624,573,581,51.00%,42.70%,39.50%,44.20%,35.40%,42.50%,69.00%,57.80%,57.30%,61.40%,53.80%,58.90%
0510011,Fairfield School District,0515111,Tomlinson Middle School,Math,636,647,623,625,573,581,37.10%,43.40%,42.20%,52.60%,50.60%,41.10%,55.30%,61.30%,59.50%,73.40%,69.70%,58.40%
0520011,Farmington School District,0520411,East Farms School,ELA,90,110,78,80,88,78,80.00%,58.20%,67.90%,60.00%,63.60%,53.80%,97.00%,76.60%,81.10%,80.20%,83.90%,78.10%
0520011,Farmington School District,0520411,East Farms School,Math,94,110,79,80,87,78,76.60%,56.40%,73.40%,65.00%,70.10%,69.20%,94.20%,84.00%,94.50%,82.30%,89.20%,91.90%
0520011,Farmington School District,0525111,Irving A. Robbins Middle School,ELA,588,637,628,622,605,587,49.10%,41.00%,56.70%,53.40%,45.80%,50.30%,65.50%,56.40%,72.30%,67.90%,61.30%,65.10%
0520011,Farmington School District,0525111,Irving A. Robbins Middle School,Math,591,636,626,622,597,581,66.80%,50.80%,57.20%,61.70%,53.10%,57.80%,82.60%,67.30%,71.20%,75.90%,68.20%,72.90%
0520011,Farmington School District,0520211,Noah Wallace School,ELA,76,68,87,73,69,62,60.50%,51.50%,65.50%,57.50%,46.40%,54.80%,81.90%,76.20%,86.80%,81.90%,62.90%,74.00%
0520011,Farmington School District,0520211,Noah Wallace School,Math,76,68,86,73,69,61,53.90%,85.30%,80.20%,64.40%,59.40%,59.00%,85.00%,99.80%,100.00%,84.60%,81.70%,92.00%
0520011,Farmington School District,0520111,Union School,ELA,71,67,66,59,68,58,56.30%,62.70%,57.60%,72.90%,51.50%,51.70%,76.60%,83.70%,84.50%,92.00%,81.00%,69.70%
0520011,Farmington School District,0520111,Union School,Math,71,67,66,59,68,58,64.80%,61.20%,47.00%,72.90%,75.00%,70.70%,88.90%,89.70%,75.20%,95.20%,100.00%,90.60%
0520011,Farmington School District,0520311,West District School,ELA,66,68,60,62,70,75,60.60%,54.40%,55.00%,62.90%,52.90%,56.00%,78.80%,74.70%,70.90%,81.20%,67.80%,78.40%
0520011,Farmington School District,0520311,West District School,Math,66,68,60,61,70,75,62.10%,60.30%,31.70%,57.40%,57.10%,70.70%,89.00%,84.50%,57.90%,87.50%,73.90%,88.40%
0520011,Farmington School District,0520511,West Woods Upper Elementary School,ELA,618,617,648,629,562,603,52.10%,54.60%,51.20%,48.80%,48.60%,51.70%,71.90%,71.90%,67.70%,68.20%,66.50%,68.90%
0520011,Farmington School District,0520511,West Woods Upper Elementary School,Math,618,616,648,627,559,600,62.60%,54.90%,53.90%,52.00%,51.70%,64.30%,83.20%,73.10%,73.00%,68.40%,70.50%,80.00%
0530011,Franklin School District,0530111,Franklin Elementary School,ELA,88,88,78,78,82,84,35.20%,50.00%,41.00%,42.30%,30.50%,33.30%,53.30%,69.80%,60.00%,67.10%,53.80%,56.80%
0530011,Franklin School District,0530111,Franklin Elementary School,Math,88,88,78,78,82,84,27.30%,28.40%,29.50%,67.90%,45.10%,41.70%,47.60%,46.80%,46.40%,88.10%,69.70%,63.40%
0540011,Glastonbury School District,0540211,Buttonball Lane School,ELA,174,161,146,156,134,159,51.10%,54.70%,50.00%,49.40%,54.50%,57.90%,74.30%,72.80%,72.80%,71.30%,70.70%,78.00%
0540011,Glastonbury School District,0540211,Buttonball Lane School,Math,174,161,146,156,133,159,59.80%,59.00%,55.50%,49.40%,60.90%,64.80%,86.30%,79.00%,83.10%,78.00%,82.10%,87.00%
0540011,Glastonbury School District,0540311,Eastbury School,ELA,*,96,92,*,*,*,59.80%,47.90%,46.70%,*,*,*,81.60%,63.70%,69.70%,*,*,*
0540011,Glastonbury School District,0540311,Eastbury School,Math,*,96,92,*,*,*,67.80%,56.30%,55.40%,*,*,*,89.00%,79.10%,79.10%,*,*,*
0540011,Glastonbury School District,0540811,Gideon Welles School,ELA,459,447,434,446,460,492,59.90%,54.40%,47.00%,53.60%,52.40%,52.20%,75.90%,68.20%,62.80%,69.70%,70.20%,69.00%
0540011,Glastonbury School District,0540811,Gideon Welles School,Math,457,447,433,446,460,492,62.10%,59.10%,61.40%,69.30%,60.70%,67.10%,80.50%,74.90%,77.70%,86.00%,78.40%,83.40%
0540011,Glastonbury School District,0540411,Hebron Avenue School,ELA,138,140,135,152,145,152,58.00%,50.70%,62.20%,55.90%,56.60%,53.30%,76.10%,66.70%,81.90%,73.20%,76.40%,74.60%
0540011,Glastonbury School District,0540411,Hebron Avenue School,Math,138,140,135,152,144,152,53.60%,55.00%,58.50%,46.10%,56.90%,67.80%,72.80%,80.10%,75.50%,64.40%,80.50%,91.20%
0540011,Glastonbury School District,0540611,Hopewell School,ELA,133,141,147,163,87,88,57.90%,54.60%,52.40%,56.40%,47.10%,48.90%,80.10%,73.70%,69.30%,75.10%,64.00%,69.20%
0540011,Glastonbury School District,0540611,Hopewell School,Math,133,141,147,163,86,88,66.20%,61.70%,56.50%,57.10%,47.70%,53.40%,87.70%,85.70%,77.90%,78.50%,80.00%,80.40%
0540011,Glastonbury School District,0540111,Links Academy,ELA,*,7,13,10,8,9,*,*,*,*,*,*,*,*,*,*,*,*
0540011,Glastonbury School District,0540111,Links Academy,Math,*,7,14,11,8,9,*,*,*,*,*,*,*,*,*,*,*,*
0540011,Glastonbury School District,0540711,Naubuc School,ELA,130,119,117,122,112,141,36.20%,47.90%,43.60%,37.70%,52.70%,47.50%,61.70%,70.60%,63.50%,56.70%,76.20%,69.50%
0540011,Glastonbury School District,0540711,Naubuc School,Math,130,119,117,122,112,141,40.00%,46.20%,47.90%,59.80%,56.30%,56.70%,69.80%,68.90%,71.00%,84.10%,78.80%,78.50%
0540011,Glastonbury School District,0540911,Nayaug Elementary School,ELA,175,178,190,198,162,163,64.00%,51.10%,56.80%,50.50%,47.50%,56.40%,82.90%,69.30%,77.70%,70.60%,64.60%,75.80%
0540011,Glastonbury School District,0540911,Nayaug Elementary School,Math,174,177,190,198,162,163,66.70%,56.50%,62.10%,65.20%,61.70%,70.60%,88.50%,81.70%,81.00%,83.90%,77.40%,84.90%
0540011,Glastonbury School District,0545211,Smith Middle School,ELA,1001,966,932,907,742,812,43.50%,38.50%,45.10%,46.20%,47.00%,44.60%,58.70%,52.90%,60.50%,61.30%,61.90%,59.70%
0540011,Glastonbury School District,0545211,Smith Middle School,Math,1002,966,931,906,738,810,55.20%,43.70%,49.60%,53.20%,52.20%,46.30%,73.20%,58.80%,62.90%,66.20%,66.70%,58.60%
2310018,Goodwin University Educational Services (GUES),2310118,Connecticut River Academy at Goodwin University,ELA,*,*,*,*,101,181,*,*,*,*,55.40%,28.70%,*,*,*,*,78.40%,50.20%
2310018,Goodwin University Educational Services (GUES),2310118,Connecticut River Academy at Goodwin University,Math,*,*,*,*,101,181,*,*,*,*,40.60%,38.10%,*,*,*,*,58.80%,56.50%
2310018,Goodwin University Educational Services (GUES),2310218,Riverside Magnet School at Goodwin University,ELA,*,*,*,*,125,126,*,*,*,*,24.80%,15.10%,*,*,*,*,53.60%,42.70%
2310018,Goodwin University Educational Services (GUES),2310218,Riverside Magnet School at Goodwin University,Math,*,*,*,*,125,126,*,*,*,*,40.00%,16.70%,*,*,*,*,70.20%,38.50%
0560011,Granby School District,0565111,Granby Memorial Middle School,ELA,293,413,397,390,399,380,51.20%,40.00%,37.00%,50.30%,46.40%,41.10%,68.80%,55.00%,53.20%,68.10%,62.90%,58.80%
0560011,Granby School District,0565111,Granby Memorial Middle School,Math,292,412,397,387,398,376,40.80%,38.30%,49.90%,43.70%,51.80%,38.60%,57.80%,56.10%,65.40%,59.30%,71.10%,53.30%
0560011,Granby School District,0560411,Kelly Lane Primary School,ELA,202,*,*,*,*,*,58.90%,*,*,*,*,*,78.40%,*,*,*,*,*
0560011,Granby School District,0560411,Kelly Lane Primary School,Math,202,*,*,*,*,*,54.00%,*,*,*,*,*,80.30%,*,*,*,*,*
0560011,Granby School District,0560311,Wells Road Intermediate School,ELA,192,246,248,273,230,242,69.80%,40.70%,52.40%,48.00%,44.80%,46.70%,87.80%,64.30%,75.90%,69.20%,71.20%,73.40%
0560011,Granby School District,0560311,Wells Road Intermediate School,Math,192,246,247,272,229,240,65.10%,36.20%,44.90%,48.90%,39.70%,50.00%,87.80%,61.80%,71.30%,79.00%,65.60%,74.90%
2940013,Great Oaks Charter School District,2940113,Great Oaks Charter School,ELA,206,279,272,276,241,253,40.30%,20.10%,23.50%,37.30%,29.00%,43.90%,60.00%,37.90%,45.10%,58.30%,49.30%,69.90%
2940013,Great Oaks Charter School District,2940113,Great Oaks Charter School,Math,203,276,273,278,233,257,44.80%,34.80%,41.00%,26.60%,38.60%,36.60%,62.80%,52.00%,55.60%,40.50%,55.50%,56.70%
0570011,Greenwich School District,0575111,Central Middle School,ELA,513,510,530,545,490,469,40.50%,38.60%,45.70%,40.90%,48.20%,43.90%,57.70%,55.00%,63.00%,58.30%,64.30%,58.40%
0570011,Greenwich School District,0575111,Central Middle School,Math,516,510,529,545,488,467,39.10%,59.60%,52.40%,49.40%,47.10%,49.50%,54.10%,78.20%,67.00%,63.80%,61.50%,65.30%
0570011,Greenwich School District,0570211,Cos Cob School,ELA,134,152,157,137,126,116,47.80%,44.70%,47.80%,47.40%,42.10%,50.00%,70.60%,64.80%,68.80%,71.00%,64.00%,72.70%
0570011,Greenwich School District,0570211,Cos Cob School,Math,138,152,157,137,126,116,55.10%,45.40%,59.90%,59.90%,41.30%,54.30%,79.60%,72.10%,85.40%,82.40%,63.80%,77.80%
0570011,Greenwich School District,0575211,Eastern Middle School,ELA,766,796,794,789,783,750,56.40%,44.10%,53.40%,55.50%,47.40%,52.00%,71.90%,57.90%,67.60%,69.50%,60.50%,65.80%
0570011,Greenwich School District,0575211,Eastern Middle School,Math,774,795,788,789,779,746,68.00%,63.00%,58.20%,60.20%,59.30%,72.10%,82.10%,77.90%,71.60%,73.00%,73.00%,85.30%
0570011,Greenwich School District,0570411,Glenville School,ELA,139,148,150,124,118,120,55.40%,56.10%,62.70%,59.70%,48.30%,51.70%,78.70%,77.10%,83.00%,78.00%,70.80%,71.00%
0570011,Greenwich School District,0570411,Glenville School,Math,144,148,150,124,118,119,52.10%,68.90%,49.30%,53.20%,61.00%,47.90%,73.30%,87.90%,70.60%,80.70%,81.50%,71.50%
0570011,Greenwich School District,0570511,Hamilton Avenue School,ELA,104,99,93,94,107,88,36.50%,30.30%,40.90%,39.40%,38.30%,46.60%,61.60%,54.20%,67.60%,65.10%,58.60%,74.60%
0570011,Greenwich School District,0570511,Hamilton Avenue School,Math,108,99,93,93,106,88,37.00%,34.30%,30.10%,29.00%,45.30%,39.80%,70.50%,61.50%,52.80%,55.80%,70.00%,68.40%
0570011,Greenwich School District,0571311,International School At Dundee,ELA,123,121,124,121,126,113,71.50%,53.70%,49.20%,52.10%,65.90%,59.30%,87.90%,71.40%,70.20%,70.50%,84.80%,80.40%
0570011,Greenwich School District,0571311,International School At Dundee,Math,123,121,124,121,125,113,65.00%,65.30%,55.60%,55.40%,68.80%,59.30%,83.30%,84.70%,77.10%,77.10%,84.50%,75.20%
0570011,Greenwich School District,0570311,Julian Curtiss School,ELA,113,99,95,110,78,80,53.10%,42.40%,45.30%,60.00%,47.40%,37.50%,78.70%,69.70%,70.50%,79.10%,69.90%,55.70%
0570011,Greenwich School District,0570311,Julian Curtiss School,Math,113,98,95,110,78,80,47.80%,52.00%,29.50%,55.50%,50.00%,41.30%,73.30%,77.50%,57.10%,74.70%,73.90%,61.10%
0570011,Greenwich School District,0570611,New Lebanon School,ELA,72,80,97,88,66,66,48.60%,30.00%,46.40%,35.20%,53.00%,37.90%,68.70%,53.80%,69.00%,62.30%,77.40%,57.90%
0570011,Greenwich School District,0570611,New Lebanon School,Math,72,80,97,88,66,66,45.80%,30.00%,42.30%,38.60%,56.10%,43.90%,71.60%,51.60%,61.20%,65.50%,78.80%,67.40%
0570011,Greenwich School District,0570711,North Mianus School,ELA,142,158,156,153,157,159,63.40%,62.70%,67.90%,61.40%,62.40%,70.40%,80.30%,80.10%,84.70%,83.70%,77.30%,86.80%
0570011,Greenwich School District,0570711,North Mianus School,Math,143,158,156,151,157,159,62.90%,66.50%,76.90%,76.20%,63.10%,75.50%,84.30%,88.20%,94.90%,91.90%,80.40%,92.40%
0570011,Greenwich School District,0570811,North Street School,ELA,107,108,113,122,108,107,58.90%,65.70%,60.20%,53.30%,57.40%,68.20%,76.90%,83.30%,76.90%,73.20%,73.90%,83.10%
0570011,Greenwich School District,0570811,North Street School,Math,107,108,113,122,108,107,49.50%,65.70%,63.70%,59.00%,72.20%,59.80%,68.60%,85.90%,81.00%,78.20%,90.20%,80.10%
0570011,Greenwich School District,0570911,Old Greenwich School,ELA,118,120,144,140,110,114,60.20%,55.80%,54.20%,44.30%,63.60%,57.90%,82.00%,72.80%,71.80%,66.90%,83.10%,75.50%
0570011,Greenwich School District,0570911,Old Greenwich School,Math,123,120,144,140,109,114,67.50%,66.70%,56.30%,54.30%,71.60%,59.60%,87.70%,82.20%,73.80%,75.00%,90.30%,78.70%
0570011,Greenwich School District,0571111,Parkway School,ELA,56,62,68,66,49,67,57.10%,58.10%,50.00%,47.00%,49.00%,65.70%,73.70%,75.20%,64.30%,65.10%,71.50%,83.40%
0570011,Greenwich School District,0571111,Parkway School,Math,56,62,68,66,49,67,55.40%,53.20%,35.30%,74.20%,46.90%,58.20%,76.20%,74.90%,52.70%,92.60%,63.90%,80.70%
0570011,Greenwich School District,0571011,Riverside School,ELA,141,136,157,150,141,148,70.90%,56.60%,59.90%,69.30%,67.40%,68.90%,86.40%,72.90%,77.20%,87.70%,80.20%,83.30%
0570011,Greenwich School District,0571011,Riverside School,Math,142,136,157,150,141,148,59.20%,59.60%,47.80%,70.70%,71.60%,74.30%,77.90%,76.90%,63.60%,89.20%,90.10%,91.70%
0570011,Greenwich School District,0575311,Western Middle School,ELA,490,507,534,573,563,570,55.30%,45.80%,56.00%,50.30%,47.80%,49.30%,71.80%,64.50%,73.90%,66.20%,66.30%,65.80%
0570011,Greenwich School District,0575311,Western Middle School,Math,494,508,534,573,559,569,55.70%,57.50%,57.70%,55.70%,48.80%,42.90%,73.40%,75.30%,74.30%,72.10%,66.20%,60.20%
0580011,Griswold School District,0580111,Griswold Alternative School,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0580011,Griswold School District,0580111,Griswold Alternative School,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0580011,Griswold School District,0580311,Griswold Elementary School,ELA,*,129,131,121,112,126,40.20%,27.10%,35.90%,25.60%,17.90%,31.70%,65.90%,55.20%,59.50%,46.90%,39.60%,65.00%
0580011,Griswold School District,0580311,Griswold Elementary School,Math,*,129,130,121,112,126,32.60%,50.40%,34.60%,28.10%,11.60%,36.50%,59.20%,79.80%,64.40%,57.10%,37.60%,67.00%
0580011,Griswold School District,0585111,Griswold Middle School,ELA,502,496,484,504,445,431,42.80%,39.30%,41.70%,38.10%,27.40%,44.80%,63.20%,60.30%,59.40%,59.70%,49.80%,66.70%
0580011,Griswold School District,0585111,Griswold Middle School,Math,502,492,484,504,444,430,54.80%,60.20%,47.30%,45.40%,42.30%,53.30%,73.40%,79.00%,65.70%,63.80%,62.90%,72.60%
0590011,Groton School District,0595311,Carl C. Cutler Middle School,ELA,448,439,428,455,*,*,42.00%,42.10%,41.80%,34.30%,*,*,59.40%,59.60%,58.00%,49.90%,*,*
0590011,Groton School District,0595311,Carl C. Cutler Middle School,Math,452,439,426,455,*,*,50.20%,39.20%,49.10%,41.10%,*,*,66.50%,55.50%,62.70%,55.50%,*,*
0590011,Groton School District,0592011,Catherine Kolnaski Magnet School,ELA,97,100,117,119,98,90,40.20%,37.00%,37.60%,43.70%,45.90%,34.40%,63.00%,59.80%,62.20%,67.40%,73.20%,61.30%
0590011,Groton School District,0592011,Catherine Kolnaski Magnet School,Math,98,100,119,119,97,90,43.90%,33.00%,29.40%,35.30%,63.90%,45.60%,74.10%,55.60%,52.50%,61.00%,85.70%,73.50%
0590011,Groton School District,0591811,Charles Barnum Magnet School,ELA,*,*,*,*,69,78,*,*,*,*,42.00%,37.20%,*,*,*,*,68.60%,63.80%
0590011,Groton School District,0591811,Charles Barnum Magnet School,Math,*,*,*,*,67,78,*,*,*,*,67.20%,48.70%,*,*,*,*,90.70%,76.60%
0590011,Groton School District,0591811,Charles Barnum School,ELA,58,62,84,108,*,*,48.30%,33.90%,35.70%,36.10%,*,*,74.10%,58.80%,63.00%,61.90%,*,*
0590011,Groton School District,0591811,Charles Barnum School,Math,57,61,85,108,*,*,59.60%,27.90%,51.80%,50.00%,*,*,81.50%,51.90%,77.20%,79.50%,*,*
0590011,Groton School District,0590311,Claude Chester School,ELA,100,98,98,72,*,*,34.00%,38.80%,38.80%,45.80%,*,*,55.00%,65.00%,67.80%,80.20%,*,*
0590011,Groton School District,0590311,Claude Chester School,Math,100,98,98,72,*,*,41.00%,51.00%,42.90%,55.60%,*,*,67.80%,77.70%,68.30%,83.10%,*,*
0590011,Groton School District,0591111,Groton Middle School,ELA,*,*,*,*,755,801,*,*,*,*,37.90%,28.80%,*,*,*,*,57.10%,43.80%
0590011,Groton School District,0591111,Groton Middle School,Math,*,*,*,*,744,793,*,*,*,*,45.00%,27.60%,*,*,*,*,63.10%,42.80%
0590011,Groton School District,0591711,Mary Morrisson School,ELA,51,58,72,68,*,*,41.20%,25.90%,45.80%,51.50%,*,*,71.40%,50.00%,74.70%,73.30%,*,*
0590011,Groton School District,0591711,Mary Morrisson School,Math,50,56,70,68,*,*,54.00%,23.20%,32.90%,66.20%,*,*,81.90%,46.70%,58.10%,92.20%,*,*
0590011,Groton School District,0591711,Thames River Magnet School,ELA,*,*,*,*,93,91,*,*,*,*,44.10%,45.10%,*,*,*,*,66.50%,68.20%
0590011,Groton School District,0591711,Thames River Magnet School,Math,*,*,*,*,93,91,*,*,*,*,44.10%,54.90%,*,*,*,*,73.00%,77.60%
0590011,Groton School District,0591311,Mystic River Magnet School,ELA,*,*,*,*,122,118,*,*,*,*,48.40%,31.40%,*,*,*,*,71.70%,59.00%
0590011,Groton School District,0591311,Mystic River Magnet School,Math,*,*,*,*,122,118,*,*,*,*,59.00%,39.00%,*,*,*,*,82.20%,64.60%
0590011,Groton School District,0591911,Northeast Academy Elementary School,ELA,116,128,134,129,*,*,58.60%,43.80%,58.20%,57.40%,*,*,83.20%,64.70%,79.00%,72.50%,*,*
0590011,Groton School District,0591911,Northeast Academy Elementary School,Math,116,128,134,129,*,*,70.70%,34.40%,39.60%,41.10%,*,*,92.80%,65.10%,71.20%,67.60%,*,*
0590011,Groton School District,0591911,Northeast Academy Magnet School,ELA,*,*,*,*,129,119,*,*,*,*,57.40%,49.60%,*,*,*,*,78.60%,74.90%
0590011,Groton School District,0591911,Northeast Academy Magnet School,Math,*,*,*,*,129,120,*,*,*,*,58.10%,67.50%,*,*,*,*,81.30%,88.40%
0590011,Groton School District,0591211,Pleasant Valley School,ELA,72,88,*,*,*,*,54.20%,28.40%,*,*,*,*,77.20%,49.80%,*,*,*,*
0590011,Groton School District,0591211,Pleasant Valley School,Math,72,87,*,*,*,*,61.10%,59.80%,*,*,*,*,80.20%,80.60%,*,*,*,*
0590011,Groton School District,0590111,S. B. Butler School,ELA,74,70,76,79,*,*,52.70%,47.10%,44.70%,38.00%,*,*,76.50%,69.20%,66.40%,64.30%,*,*
0590011,Groton School District,0590111,S. B. Butler School,Math,74,69,76,79,*,*,56.80%,33.30%,36.80%,49.40%,*,*,84.20%,54.00%,71.20%,72.60%,*,*
0590011,Groton School District,0595211,West Side Middle School,ELA,371,370,378,420,*,*,30.70%,38.40%,35.40%,43.10%,*,*,47.90%,60.20%,52.90%,63.30%,*,*
0590011,Groton School District,0595211,West Side Middle School,Math,376,370,378,418,*,*,26.30%,36.20%,37.30%,62.40%,*,*,42.60%,55.20%,53.20%,79.50%,*,*
0600011,Guilford School District,0600711,A. Baldwin Middle School,ELA,527,550,512,471,444,444,50.30%,39.50%,55.70%,53.50%,57.90%,44.40%,68.80%,56.80%,74.20%,70.20%,77.30%,61.20%
0600011,Guilford School District,0600711,A. Baldwin Middle School,Math,528,550,512,470,443,444,55.50%,49.60%,60.40%,59.40%,62.30%,48.20%,78.30%,68.70%,79.20%,77.10%,84.60%,66.60%
0600011,Guilford School District,0600611,A. W. Cox School,ELA,59,74,54,66,41,56,59.30%,48.60%,66.70%,48.50%,39.00%,50.00%,79.70%,73.70%,86.90%,65.40%,63.70%,72.20%
0600011,Guilford School District,0600611,A. W. Cox School,Math,58,75,54,66,41,56,44.80%,61.30%,50.00%,36.40%,26.80%,50.00%,70.60%,86.40%,73.10%,57.80%,46.30%,73.90%
0600011,Guilford School District,0600411,Calvin Leete School,ELA,60,46,52,45,58,46,61.70%,63.00%,71.20%,51.10%,62.10%,41.30%,82.90%,86.80%,87.00%,67.70%,81.30%,57.00%
0600011,Guilford School District,0600411,Calvin Leete School,Math,60,46,52,45,58,46,40.00%,65.20%,53.80%,48.90%,53.40%,45.70%,62.30%,86.50%,76.80%,73.90%,73.50%,70.00%
0600011,Guilford School District,0605111,E. C. Adams Middle School,ELA,523,505,545,555,434,462,55.80%,46.70%,50.30%,45.40%,42.40%,39.40%,71.60%,61.10%,65.20%,61.60%,57.80%,55.40%
0600011,Guilford School District,0605111,E. C. Adams Middle School,Math,523,503,544,555,436,461,65.60%,66.40%,61.00%,61.10%,47.50%,55.10%,82.70%,83.90%,77.70%,75.30%,62.50%,68.70%
0600011,Guilford School District,0600211,Guilford Lakes School,ELA,65,49,57,56,55,61,64.60%,49.00%,71.90%,57.10%,54.50%,54.10%,86.50%,73.70%,89.60%,77.30%,72.70%,74.50%
0600011,Guilford School District,0600211,Guilford Lakes School,Math,65,49,57,56,55,60,66.20%,46.90%,61.40%,57.10%,34.50%,38.30%,88.60%,78.80%,79.90%,81.70%,56.10%,59.40%
0600011,Guilford School District,0600311,Melissa Jones School,ELA,65,78,50,61,50,65,50.80%,53.80%,62.00%,55.70%,42.00%,55.40%,75.10%,70.80%,80.50%,76.70%,69.30%,80.10%
0600011,Guilford School District,0600311,Melissa Jones School,Math,65,78,50,61,50,65,38.50%,67.90%,64.00%,68.90%,56.00%,44.60%,52.20%,83.50%,90.10%,88.10%,78.80%,70.40%
0620011,Hamden School District,0620711,Alice Peck IIC,ELA,*,*,9,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0620011,Hamden School District,0620711,Alice Peck IIC,Math,*,*,8,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0620011,Hamden School District,0628011,Alice Peck Learning Center,ELA,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0620011,Hamden School District,0628011,Alice Peck Learning Center,Math,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0620011,Hamden School District,0620911,Bear Path IIC,ELA,*,*,*,*,9,7,*,*,*,*,*,*,*,*,*,*,*,*
0620011,Hamden School District,0620911,Bear Path IIC,Math,*,*,*,*,9,7,*,*,*,*,*,*,*,*,*,*,*,*
0620011,Hamden School District,0621211,Bear Path School,ELA,195,175,169,168,182,182,39.00%,52.60%,44.40%,38.10%,47.80%,39.60%,60.60%,79.00%,65.70%,54.00%,70.20%,65.50%
0620011,Hamden School District,0621211,Bear Path School,Math,194,175,170,167,178,182,36.60%,60.00%,42.40%,53.30%,57.90%,42.30%,60.40%,84.80%,64.30%,72.90%,81.60%,65.80%
0620011,Hamden School District,0620211,Church Street School,ELA,110,109,118,113,81,93,32.70%,39.40%,40.70%,27.40%,35.80%,22.60%,60.00%,64.30%,61.20%,53.90%,60.30%,43.70%
0620011,Hamden School District,0620211,Church Street School,Math,110,109,118,113,80,93,31.80%,33.90%,35.60%,30.10%,46.30%,41.90%,55.10%,57.30%,59.10%,58.80%,72.00%,66.00%
0620011,Hamden School District,0621511,Dunbar Hill IIC,ELA,*,*,*,*,6,8,*,*,*,*,*,*,*,*,*,*,*,*
0620011,Hamden School District,0621511,Dunbar Hill IIC,Math,*,*,*,*,6,8,*,*,*,*,*,*,*,*,*,*,*,*
0620011,Hamden School District,0620311,Dunbar Hill School,ELA,102,*,109,128,80,107,45.10%,33.00%,44.00%,41.40%,37.50%,33.60%,68.40%,52.10%,67.80%,62.10%,62.10%,63.20%
0620011,Hamden School District,0620311,Dunbar Hill School,Math,103,*,110,128,75,107,32.00%,44.30%,42.70%,28.90%,45.30%,39.30%,52.40%,69.80%,72.10%,51.10%,70.30%,62.30%
0620011,Hamden School District,0620511,Hamden Collaborative Learning Center,ELA,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0620011,Hamden School District,0620511,Hamden Collaborative Learning Center,Math,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
0620011,Hamden School District,0625211,Hamden Middle School,ELA,720,730,770,796,723,738,29.00%,23.00%,29.20%,29.80%,33.60%,25.90%,46.10%,37.20%,46.40%,45.50%,53.10%,40.80%
